,Sales,Customers,Year,Month,Day,Store
94,5748.0,643.0,2015,1,13,5
95,5510.0,637.0,2015,1,13,6
96,9066.0,896.0,2015,1,13,7
97,6463.0,712.0,2015,1,13,8
98,6985.0,572.0,2015,1,13,9
99,5802.0,592.0,2015,1,13,10
100,4541.0,545.0,2015,1,14,1
101,6366.0,700.0,2015,1,14,2
102,7417.0,746.0,2015,1,14,3
103,9284.0,1219.0,2015,1,14,4
104,5219.0,595.0,2015,1,14,5
105,5709.0,630.0,2015,1,14,6
106,9051.0,882.0,2015,1,14,7
107,6731.0,761.0,2015,1,14,8
108,6748.0,582.0,2015,1,14,9
109,5049.0,563.0,2015,1,14,10
110,4295.0,517.0,2015,1,15,1
111,5810.0,632.0,2015,1,15,2
112,6578.0,721.0,2015,1,15,3
113,9584.0,1217.0,2015,1,15,4
114,5101.0,563.0,2015,1,15,5
115,5151.0,616.0,2015,1,15,6
116,7721.0,766.0,2015,1,15,7
117,7242.0,824.0,2015,1,15,8
118,7003.0,564.0,2015,1,15,9
119,5656.0,601.0,2015,1,15,10
120,4161.0,524.0,2015,1,16,1
121,5456.0,573.0,2015,1,16,2
122,8497.0,865.0,2015,1,16,3
123,9008.0,1228.0,2015,1,16,4
124,5177.0,582.0,2015,1,16,5
125,5532.0,609.0,2015,1,16,6
126,9627.0,1016.0,2015,1,16,7
127,6558.0,734.0,2015,1,16,8
128,7773.0,672.0,2015,1,16,9
129,7036.0,669.0,2015,1,16,10
130,5255.0,622.0,2015,1,17,1
131,2883.0,340.0,2015,1,17,2
132,4610.0,492.0,2015,1,17,3
133,9655.0,1373.0,2015,1,17,4
134,1743.0,201.0,2015,1,17,5
135,2941.0,349.0,2015,1,17,6
136,5307.0,586.0,2015,1,17,7
137,3571.0,435.0,2015,1,17,8
138,7334.0,613.0,2015,1,17,9
139,4867.0,547.0,2015,1,17,10
140,3721.0,480.0,2015,1,19,1
141,4082.0,528.0,2015,1,19,2
142,5420.0,703.0,2015,1,19,3
143,8825.0,1233.0,2015,1,19,4
144,4195.0,549.0,2015,1,19,5
145,4025.0,571.0,2015,1,19,6
146,7072.0,871.0,2015,1,19,7
147,6083.0,759.0,2015,1,19,8
148,6086.0,604.0,2015,1,19,9
149,5302.0,594.0,2015,1,19,10
150,3680.0,462.0,2015,1,20,1
151,3955.0,491.0,2015,1,20,2
152,4848.0,645.0,2015,1,20,3
153,7308.0,1120.0,2015,1,20,4
154,3701.0,485.0,2015,1,20,5
155,3620.0,514.0,2015,1,20,6
156,6604.0,838.0,2015,1,20,7
157,5540.0,727.0,2015,1,20,8
158,5778.0,564.0,2015,1,20,9
159,4681.0,537.0,2015,1,20,10
160,3299.0,460.0,2015,1,21,1
161,4524.0,606.0,2015,1,21,2
162,5024.0,651.0,2015,1,21,3
163,7456.0,1124.0,2015,1,21,4
164,4025.0,553.0,2015,1,21,5
165,4126.0,550.0,2015,1,21,6
166,6292.0,731.0,2015,1,21,7
167,4670.0,603.0,2015,1,21,8
168,5651.0,545.0,2015,1,21,9
169,3792.0,489.0,2015,1,21,10
170,3492.0,493.0,2015,1,22,1
171,3728.0,484.0,2015,1,22,2
172,4677.0,595.0,2015,1,22,3
173,7239.0,1073.0,2015,1,22,4
174,3570.0,454.0,2015,1,22,5
175,3670.0,465.0,2015,1,22,6
176,6125.0,769.0,2015,1,22,7
177,5447.0,748.0,2015,1,22,8
178,5905.0,526.0,2015,1,22,9
179,4203.0,525.0,2015,1,22,10
180,3586.0,489.0,2015,1,23,1
181,3206.0,418.0,2015,1,23,2
182,5701.0,672.0,2015,1,23,3
183,7638.0,1129.0,2015,1,23,4
184,3962.0,476.0,2015,1,23,5
185,3711.0,494.0,2015,1,23,6
186,7167.0,860.0,2015,1,23,7
187,4517.0,552.0,2015,1,23,8
188,6601.0,605.0,2015,1,23,9
189,5131.0,580.0,2015,1,23,10
190,4840.0,600.0,2015,1,24,1
191,2575.0,326.0,2015,1,24,2
192,3452.0,381.0,2015,1,24,3
193,9401.0,1386.0,2015,1,24,4
194,1911.0,207.0,2015,1,24,5
195,3022.0,361.0,2015,1,24,6
196,5218.0,533.0,2015,1,24,7
197,2803.0,378.0,2015,1,24,8
198,5410.0,500.0,2015,1,24,9
199,4192.0,464.0,2015,1,24,10
200,4781.0,566.0,2015,1,26,1
201,5931.0,638.0,2015,1,26,2
202,8055.0,765.0,2015,1,26,3
203,10174.0,1381.0,2015,1,26,4
204,6277.0,659.0,2015,1,26,5
205,6360.0,731.0,2015,1,26,6
206,9418.0,922.0,2015,1,26,7
207,7502.0,807.0,2015,1,26,8
208,9209.0,705.0,2015,1,26,9
209,6088.0,624.0,2015,1,26,10
210,4806.0,532.0,2015,1,27,1
211,5258.0,575.0,2015,1,27,2
212,8292.0,893.0,2015,1,27,3
213,9088.0,1236.0,2015,1,27,4
214,5505.0,569.0,2015,1,27,5
215,5079.0,554.0,2015,1,27,6
216,9877.0,1012.0,2015,1,27,7
217,7804.0,887.0,2015,1,27,8
218,7619.0,666.0,2015,1,27,9
219,6137.0,636.0,2015,1,27,10
220,4310.0,537.0,2015,1,28,1
221,6032.0,720.0,2015,1,28,2
222,6883.0,722.0,2015,1,28,3
223,8520.0,1227.0,2015,1,28,4
224,5372.0,641.0,2015,1,28,5
225,6077.0,621.0,2015,1,28,6
226,7992.0,799.0,2015,1,28,7
227,6071.0,700.0,2015,1,28,8
228,7038.0,574.0,2015,1,28,9
229,5173.0,512.0,2015,1,28,10
230,5171.0,573.0,2015,1,29,1
231,4775.0,539.0,2015,1,29,2
232,7485.0,738.0,2015,1,29,3
233,9614.0,1270.0,2015,1,29,4
234,4932.0,517.0,2015,1,29,5
235,5395.0,592.0,2015,1,29,6
236,9163.0,894.0,2015,1,29,7
237,8403.0,913.0,2015,1,29,8
238,7253.0,603.0,2015,1,29,9
239,6203.0,603.0,2015,1,29,10
240,5577.0,616.0,2015,1,30,1
241,5919.0,624.0,2015,1,30,2
242,6911.0,678.0,2015,1,30,3
243,13307.0,1632.0,2015,1,30,4
244,5640.0,617.0,2015,1,30,5
245,6555.0,692.0,2015,1,30,6
246,11430.0,1077.0,2015,1,30,7
247,6401.0,747.0,2015,1,30,8
248,8072.0,643.0,2015,1,30,9
249,6350.0,602.0,2015,1,30,10
250,5363.0,638.0,2015,1,31,1
251,3067.0,323.0,2015,1,31,2
252,4382.0,484.0,2015,1,31,3
253,11904.0,1560.0,2015,1,31,4
254,2110.0,228.0,2015,1,31,5
255,3352.0,379.0,2015,1,31,6
256,6240.0,654.0,2015,1,31,7
257,4063.0,485.0,2015,1,31,8
258,7563.0,633.0,2015,1,31,9
259,4806.0,491.0,2015,1,31,10
260,6038.0,669.0,2015,2,2,1
261,8155.0,808.0,2015,2,2,2
262,9922.0,951.0,2015,2,2,3
263,13120.0,1681.0,2015,2,2,4
264,7407.0,744.0,2015,2,2,5
265,7413.0,787.0,2015,2,2,6
266,11970.0,1129.0,2015,2,2,7
267,8679.0,966.0,2015,2,2,8
268,10858.0,816.0,2015,2,2,9
269,7275.0,704.0,2015,2,2,10
270,4901.0,596.0,2015,2,3,1
271,6837.0,684.0,2015,2,3,2
272,8950.0,895.0,2015,2,3,3
273,11230.0,1429.0,2015,2,3,4
274,6231.0,625.0,2015,2,3,5
275,6055.0,677.0,2015,2,3,6
276,10481.0,1032.0,2015,2,3,7
277,8146.0,872.0,2015,2,3,8
278,8929.0,715.0,2015,2,3,9
279,5982.0,612.0,2015,2,3,10
280,4672.0,544.0,2015,2,4,1
281,6405.0,721.0,2015,2,4,2
282,8155.0,816.0,2015,2,4,3
283,9571.0,1310.0,2015,2,4,4
284,5656.0,640.0,2015,2,4,5
285,5034.0,580.0,2015,2,4,6
286,9566.0,920.0,2015,2,4,7
287,6877.0,785.0,2015,2,4,8
288,6956.0,636.0,2015,2,4,9
289,6052.0,641.0,2015,2,4,10
290,4394.0,551.0,2015,2,5,1
291,5275.0,603.0,2015,2,5,2
292,7195.0,796.0,2015,2,5,3
293,9882.0,1424.0,2015,2,5,4
294,5011.0,541.0,2015,2,5,5
295,5265.0,595.0,2015,2,5,6
296,8692.0,914.0,2015,2,5,7
297,7002.0,890.0,2015,2,5,8
298,6611.0,589.0,2015,2,5,9
299,5416.0,590.0,2015,2,5,10
300,5022.0,604.0,2015,2,6,1
301,5260.0,550.0,2015,2,6,2
302,7920.0,811.0,2015,2,6,3
303,10985.0,1466.0,2015,2,6,4
304,5209.0,582.0,2015,2,6,5
305,5268.0,604.0,2015,2,6,6
306,9570.0,981.0,2015,2,6,7
307,6205.0,715.0,2015,2,6,8
308,7955.0,686.0,2015,2,6,9
309,5772.0,614.0,2015,2,6,10
310,4663.0,599.0,2015,2,7,1
311,2335.0,306.0,2015,2,7,2
312,4781.0,549.0,2015,2,7,3
313,10042.0,1398.0,2015,2,7,4
314,2064.0,229.0,2015,2,7,5
315,3320.0,373.0,2015,2,7,6
316,6172.0,597.0,2015,2,7,7
317,3603.0,450.0,2015,2,7,8
318,7299.0,627.0,2015,2,7,9
319,4770.0,518.0,2015,2,7,10
320,3965.0,501.0,2015,2,9,1
321,3678.0,491.0,2015,2,9,2
322,5027.0,643.0,2015,2,9,3
323,8940.0,1255.0,2015,2,9,4
324,3294.0,442.0,2015,2,9,5
325,3834.0,476.0,2015,2,9,6
326,8215.0,916.0,2015,2,9,7
327,5787.0,765.0,2015,2,9,8
328,6314.0,625.0,2015,2,9,9
329,4795.0,574.0,2015,2,9,10
330,3136.0,419.0,2015,2,10,1
331,4653.0,567.0,2015,2,10,2
332,5333.0,685.0,2015,2,10,3
333,7914.0,1180.0,2015,2,10,4
334,3912.0,512.0,2015,2,10,5
335,4076.0,491.0,2015,2,10,6
336,7397.0,935.0,2015,2,10,7
337,5070.0,665.0,2015,2,10,8
338,6075.0,559.0,2015,2,10,9
339,5094.0,589.0,2015,2,10,10
340,3735.0,501.0,2015,2,11,1
341,4773.0,641.0,2015,2,11,2
342,6116.0,710.0,2015,2,11,3
343,7317.0,1087.0,2015,2,11,4
344,3862.0,559.0,2015,2,11,5
345,3843.0,485.0,2015,2,11,6
346,7346.0,810.0,2015,2,11,7
347,5051.0,647.0,2015,2,11,8
348,5880.0,608.0,2015,2,11,9
349,5530.0,620.0,2015,2,11,10
350,3900.0,477.0,2015,2,12,1
351,3765.0,485.0,2015,2,12,2
352,5179.0,666.0,2015,2,12,3
353,8239.0,1206.0,2015,2,12,4
354,3852.0,453.0,2015,2,12,5
355,3679.0,457.0,2015,2,12,6
356,7296.0,839.0,2015,2,12,7
357,5694.0,776.0,2015,2,12,8
358,5883.0,558.0,2015,2,12,9
359,4602.0,522.0,2015,2,12,10
360,4726.0,630.0,2015,2,13,1
361,3647.0,499.0,2015,2,13,2
362,6018.0,765.0,2015,2,13,3
363,8628.0,1261.0,2015,2,13,4
364,4617.0,542.0,2015,2,13,5
365,4083.0,490.0,2015,2,13,6
366,8623.0,1013.0,2015,2,13,7
367,5296.0,652.0,2015,2,13,8
368,6309.0,574.0,2015,2,13,9
369,5285.0,614.0,2015,2,13,10
370,5015.0,624.0,2015,2,14,1
371,2809.0,351.0,2015,2,14,2
372,4221.0,498.0,2015,2,14,3
373,10274.0,1477.0,2015,2,14,4
374,2162.0,254.0,2015,2,14,5
375,2905.0,336.0,2015,2,14,6
376,6312.0,659.0,2015,2,14,7
377,3765.0,454.0,2015,2,14,8
378,7377.0,666.0,2015,2,14,9
379,4610.0,533.0,2015,2,14,10
380,4303.0,478.0,2015,2,16,1
381,7478.0,703.0,2015,2,16,2
382,9914.0,934.0,2015,2,16,3
383,11092.0,1511.0,2015,2,16,4
384,7566.0,708.0,2015,2,16,5
385,6506.0,677.0,2015,2,16,6
386,11966.0,1083.0,2015,2,16,7
387,9169.0,917.0,2015,2,16,8
388,9403.0,756.0,2015,2,16,9
389,7738.0,752.0,2015,2,16,10
390,4833.0,512.0,2015,2,17,1
391,6113.0,623.0,2015,2,17,2
392,7895.0,789.0,2015,2,17,3
393,9657.0,1258.0,2015,2,17,4
394,5433.0,584.0,2015,2,17,5
395,5586.0,615.0,2015,2,17,6
396,10521.0,1050.0,2015,2,17,7
397,7938.0,797.0,2015,2,17,8
398,9308.0,707.0,2015,2,17,9
399,6615.0,651.0,2015,2,17,10
400,4180.0,509.0,2015,2,18,1
401,6178.0,758.0,2015,2,18,2
402,7862.0,784.0,2015,2,18,3
403,8794.0,1223.0,2015,2,18,4
404,5389.0,630.0,2015,2,18,5
405,4618.0,531.0,2015,2,18,6
406,8775.0,890.0,2015,2,18,7
407,7449.0,780.0,2015,2,18,8
408,7417.0,668.0,2015,2,18,9
409,6502.0,634.0,2015,2,18,10
410,4460.0,507.0,2015,2,19,1
411,5842.0,627.0,2015,2,19,2
412,7248.0,791.0,2015,2,19,3
413,9114.0,1264.0,2015,2,19,4
414,4839.0,568.0,2015,2,19,5
415,4911.0,567.0,2015,2,19,6
416,8565.0,968.0,2015,2,19,7
417,7768.0,915.0,2015,2,19,8
418,7615.0,664.0,2015,2,19,9
419,5858.0,606.0,2015,2,19,10
420,4651.0,548.0,2015,2,20,1
421,4727.0,544.0,2015,2,20,2
422,7204.0,742.0,2015,2,20,3
423,10421.0,1391.0,2015,2,20,4
424,4658.0,555.0,2015,2,20,5
425,5314.0,579.0,2015,2,20,6
426,9063.0,921.0,2015,2,20,7
427,6002.0,650.0,2015,2,20,8
428,7490.0,634.0,2015,2,20,9
429,5743.0,595.0,2015,2,20,10
430,4475.0,547.0,2015,2,21,1
431,3005.0,355.0,2015,2,21,2
432,3419.0,396.0,2015,2,21,3
433,9847.0,1348.0,2015,2,21,4
434,1752.0,199.0,2015,2,21,5
435,3086.0,378.0,2015,2,21,6
436,4775.0,507.0,2015,2,21,7
437,3402.0,393.0,2015,2,21,8
438,7470.0,614.0,2015,2,21,9
439,5302.0,542.0,2015,2,21,10
440,3598.0,454.0,2015,2,23,1
441,3633.0,481.0,2015,2,23,2
442,5354.0,645.0,2015,2,23,3
443,8328.0,1185.0,2015,2,23,4
444,3742.0,502.0,2015,2,23,5
445,3783.0,504.0,2015,2,23,6
446,7055.0,802.0,2015,2,23,7
447,4977.0,694.0,2015,2,23,8
448,6713.0,623.0,2015,2,23,9
449,5348.0,582.0,2015,2,23,10
450,4054.0,500.0,2015,2,24,1
451,3755.0,498.0,2015,2,24,2
452,4982.0,669.0,2015,2,24,3
453,7611.0,1162.0,2015,2,24,4
454,3848.0,525.0,2015,2,24,5
455,4044.0,511.0,2015,2,24,6
456,6904.0,840.0,2015,2,24,7
457,5368.0,674.0,2015,2,24,8
458,5991.0,565.0,2015,2,24,9
459,4842.0,575.0,2015,2,24,10
460,3875.0,512.0,2015,2,25,1
461,4666.0,653.0,2015,2,25,2
462,4650.0,629.0,2015,2,25,3
463,8051.0,1113.0,2015,2,25,4
464,4179.0,553.0,2015,2,25,5
465,3936.0,510.0,2015,2,25,6
466,6084.0,755.0,2015,2,25,7
467,5473.0,663.0,2015,2,25,8
468,5991.0,584.0,2015,2,25,9
469,4347.0,565.0,2015,2,25,10
470,4042.0,489.0,2015,2,26,1
471,4035.0,509.0,2015,2,26,2
472,5978.0,719.0,2015,2,26,3
473,8080.0,1138.0,2015,2,26,4
474,3560.0,475.0,2015,2,26,5
475,3948.0,476.0,2015,2,26,6
476,7817.0,866.0,2015,2,26,7
477,6350.0,803.0,2015,2,26,8
478,6278.0,560.0,2015,2,26,9
479,4792.0,564.0,2015,2,26,10
480,4708.0,542.0,2015,2,27,1
481,4022.0,517.0,2015,2,27,2
482,5640.0,693.0,2015,2,27,3
483,10243.0,1384.0,2015,2,27,4
484,4548.0,541.0,2015,2,27,5
485,4887.0,590.0,2015,2,27,6
486,8929.0,920.0,2015,2,27,7
487,6145.0,661.0,2015,2,27,8
488,7042.0,651.0,2015,2,27,9
489,5562.0,563.0,2015,2,27,10
490,5289.0,640.0,2015,2,28,1
491,3032.0,378.0,2015,2,28,2
492,4574.0,482.0,2015,2,28,3
493,11487.0,1548.0,2015,2,28,4
494,2274.0,244.0,2015,2,28,5
495,3320.0,378.0,2015,2,28,6
496,6933.0,713.0,2015,2,28,7
497,4103.0,451.0,2015,2,28,8
498,7321.0,629.0,2015,2,28,9
499,5127.0,572.0,2015,2,28,10
500,5942.0,669.0,2015,3,2,1
501,7161.0,739.0,2015,3,2,2
502,10970.0,974.0,2015,3,2,3
503,12899.0,1588.0,2015,3,2,4
504,7524.0,797.0,2015,3,2,5
505,7519.0,791.0,2015,3,2,6
506,11387.0,1019.0,2015,3,2,7
507,8923.0,897.0,2015,3,2,8
508,10551.0,828.0,2015,3,2,9
509,7600.0,741.0,2015,3,2,10
510,5451.0,576.0,2015,3,3,1
511,6610.0,697.0,2015,3,3,2
512,8615.0,817.0,2015,3,3,3
513,11093.0,1407.0,2015,3,3,4
514,6036.0,632.0,2015,3,3,5
515,5872.0,655.0,2015,3,3,6
516,11404.0,1095.0,2015,3,3,7
517,8163.0,829.0,2015,3,3,8
518,8222.0,669.0,2015,3,3,9
519,6313.0,641.0,2015,3,3,10
520,5568.0,597.0,2015,3,4,1
521,6478.0,764.0,2015,3,4,2
522,7651.0,768.0,2015,3,4,3
523,9881.0,1329.0,2015,3,4,4
524,6407.0,697.0,2015,3,4,5
525,5714.0,621.0,2015,3,4,6
526,9155.0,889.0,2015,3,4,7
527,6805.0,743.0,2015,3,4,8
528,8367.0,716.0,2015,3,4,9
529,5959.0,600.0,2015,3,4,10
530,4419.0,534.0,2015,3,5,1
531,5532.0,634.0,2015,3,5,2
532,7784.0,833.0,2015,3,5,3
533,10428.0,1370.0,2015,3,5,4
534,4692.0,538.0,2015,3,5,5
535,4500.0,553.0,2015,3,5,6
536,7927.0,861.0,2015,3,5,7
537,8282.0,939.0,2015,3,5,8
538,8004.0,678.0,2015,3,5,9
539,5823.0,637.0,2015,3,5,10
540,5397.0,579.0,2015,3,6,1
541,4823.0,550.0,2015,3,6,2
542,8057.0,829.0,2015,3,6,3
543,10130.0,1346.0,2015,3,6,4
544,5221.0,580.0,2015,3,6,5
545,5392.0,603.0,2015,3,6,6
546,9785.0,1033.0,2015,3,6,7
547,6260.0,687.0,2015,3,6,8
548,8287.0,711.0,2015,3,6,9
549,6374.0,667.0,2015,3,6,10
550,4592.0,570.0,2015,3,7,1
551,3211.0,367.0,2015,3,7,2
552,4525.0,544.0,2015,3,7,3
553,10213.0,1412.0,2015,3,7,4
554,1689.0,191.0,2015,3,7,5
555,3036.0,368.0,2015,3,7,6
556,6173.0,639.0,2015,3,7,7
557,3589.0,468.0,2015,3,7,8
558,6224.0,582.0,2015,3,7,9
559,4710.0,523.0,2015,3,7,10
560,3701.0,485.0,2015,3,9,1
561,3967.0,532.0,2015,3,9,2
562,5430.0,673.0,2015,3,9,3
563,8284.0,1159.0,2015,3,9,4
564,4264.0,555.0,2015,3,9,5
565,4113.0,529.0,2015,3,9,6
566,7840.0,875.0,2015,3,9,7
567,4841.0,730.0,2015,3,9,8
568,7172.0,651.0,2015,3,9,9
569,5821.0,629.0,2015,3,9,10
570,3805.0,491.0,2015,3,10,1
571,4095.0,512.0,2015,3,10,2
572,5223.0,677.0,2015,3,10,3
573,7637.0,1097.0,2015,3,10,4
574,3935.0,528.0,2015,3,10,5
575,4356.0,573.0,2015,3,10,6
576,8002.0,891.0,2015,3,10,7
577,5538.0,719.0,2015,3,10,8
578,5538.0,544.0,2015,3,10,9
579,5511.0,619.0,2015,3,10,10
580,4170.0,521.0,2015,3,11,1
581,4949.0,668.0,2015,3,11,2
582,5302.0,651.0,2015,3,11,3
583,7612.0,1035.0,2015,3,11,4
584,3985.0,568.0,2015,3,11,5
585,3904.0,507.0,2015,3,11,6
586,6497.0,760.0,2015,3,11,7
587,4972.0,663.0,2015,3,11,8
588,5868.0,573.0,2015,3,11,9
589,5043.0,552.0,2015,3,11,10
590,3141.0,405.0,2015,3,12,1
591,4065.0,514.0,2015,3,12,2
592,5725.0,693.0,2015,3,12,3
593,7046.0,1043.0,2015,3,12,4
594,3580.0,481.0,2015,3,12,5
595,3635.0,521.0,2015,3,12,6
596,7113.0,839.0,2015,3,12,7
597,6036.0,846.0,2015,3,12,8
598,5456.0,530.0,2015,3,12,9
599,4595.0,536.0,2015,3,12,10
600,3725.0,493.0,2015,3,13,1
601,3430.0,442.0,2015,3,13,2
602,5831.0,688.0,2015,3,13,3
603,8271.0,1150.0,2015,3,13,4
604,4146.0,494.0,2015,3,13,5
605,4149.0,501.0,2015,3,13,6
606,8025.0,884.0,2015,3,13,7
607,4712.0,601.0,2015,3,13,8
608,6214.0,556.0,2015,3,13,9
609,5755.0,576.0,2015,3,13,10
610,5225.0,599.0,2015,3,14,1
611,2803.0,343.0,2015,3,14,2
612,4189.0,464.0,2015,3,14,3
613,10105.0,1412.0,2015,3,14,4
614,2042.0,204.0,2015,3,14,5
615,3164.0,338.0,2015,3,14,6
616,5549.0,583.0,2015,3,14,7
617,3414.0,405.0,2015,3,14,8
618,6976.0,583.0,2015,3,14,9
619,5187.0,539.0,2015,3,14,10
620,5695.0,605.0,2015,3,16,1
621,7209.0,734.0,2015,3,16,2
622,8998.0,869.0,2015,3,16,3
623,11977.0,1594.0,2015,3,16,4
624,7237.0,718.0,2015,3,16,5
625,7358.0,790.0,2015,3,16,6
626,11551.0,1042.0,2015,3,16,7
627,9339.0,999.0,2015,3,16,8
628,11397.0,883.0,2015,3,16,9
629,8298.0,816.0,2015,3,16,10
630,4806.0,555.0,2015,3,17,1
631,6457.0,666.0,2015,3,17,2
632,8154.0,857.0,2015,3,17,3
633,9733.0,1326.0,2015,3,17,4
634,5555.0,601.0,2015,3,17,5
635,5711.0,637.0,2015,3,17,6
636,10180.0,1008.0,2015,3,17,7
637,7635.0,848.0,2015,3,17,8
638,8692.0,704.0,2015,3,17,9
639,6951.0,734.0,2015,3,17,10
640,3858.0,504.0,2015,3,18,1
641,7034.0,786.0,2015,3,18,2
642,8626.0,839.0,2015,3,18,3
643,9074.0,1225.0,2015,3,18,4
644,5261.0,634.0,2015,3,18,5
645,4766.0,571.0,2015,3,18,6
646,8236.0,850.0,2015,3,18,7
647,6737.0,782.0,2015,3,18,8
648,7457.0,668.0,2015,3,18,9
649,6448.0,631.0,2015,3,18,10
650,4748.0,535.0,2015,3,19,1
651,5737.0,622.0,2015,3,19,2
652,6947.0,760.0,2015,3,19,3
653,9107.0,1228.0,2015,3,19,4
654,4720.0,554.0,2015,3,19,5
655,5053.0,574.0,2015,3,19,6
656,7834.0,857.0,2015,3,19,7
657,8233.0,909.0,2015,3,19,8
658,8188.0,689.0,2015,3,19,9
659,4909.0,576.0,2015,3,19,10
660,4057.0,472.0,2015,3,20,1
661,4759.0,532.0,2015,3,20,2
662,6971.0,724.0,2015,3,20,3
663,9421.0,1270.0,2015,3,20,4
664,4709.0,554.0,2015,3,20,5
665,5120.0,592.0,2015,3,20,6
666,8293.0,918.0,2015,3,20,7
667,5853.0,675.0,2015,3,20,8
668,8419.0,700.0,2015,3,20,9
669,6836.0,684.0,2015,3,20,10
670,3909.0,506.0,2015,3,21,1
671,2922.0,367.0,2015,3,21,2
672,3494.0,399.0,2015,3,21,3
673,10012.0,1411.0,2015,3,21,4
674,1783.0,201.0,2015,3,21,5
675,3121.0,356.0,2015,3,21,6
676,5085.0,528.0,2015,3,21,7
677,2993.0,381.0,2015,3,21,8
678,6622.0,590.0,2015,3,21,9
679,4508.0,493.0,2015,3,21,10
680,3565.0,495.0,2015,3,23,1
681,4183.0,516.0,2015,3,23,2
682,5400.0,668.0,2015,3,23,3
683,8823.0,1263.0,2015,3,23,4
684,4028.0,540.0,2015,3,23,5
685,4241.0,560.0,2015,3,23,6
686,6907.0,835.0,2015,3,23,7
687,5613.0,748.0,2015,3,23,8
688,6882.0,659.0,2015,3,23,9
689,5790.0,611.0,2015,3,23,10
690,3547.0,464.0,2015,3,24,1
691,4436.0,523.0,2015,3,24,2
692,5256.0,670.0,2015,3,24,3
