,Sales,Customers,Year,Month,Day,Store
75,8619,904,2015,1,10,5
76,6732,812,2015,1,10,6
77,10591,1032,2015,1,10,7
78,8963,1120,2015,1,10,8
79,8865,773,2015,1,10,9
80,9684,1264,2015,1,10,10
81,6442,784,2015,1,12,1
82,8484,801,2015,1,12,2
83,9622,1037,2015,1,12,3
84,11560,1551,2015,1,12,4
85,8214,804,2015,1,12,5
86,7393,860,2015,1,12,6
87,10361,985,2015,1,12,7
88,9804,1187,2015,1,12,8
89,8694,727,2015,1,12,9
90,10928,1393,2015,1,12,10
91,6936,836,2015,1,13,1
92,9419,954,2015,1,13,2
93,9413,1023,2015,1,13,3
94,13372,1738,2015,1,13,4
95,8834,883,2015,1,13,5
96,7823,919,2015,1,13,6
97,10880,1068,2015,1,13,7
98,10193,1196,2015,1,13,8
99,9049,793,2015,1,13,9
100,9283,1213,2015,1,13,10
101,6695,816,2015,1,14,1
102,9229,1004,2015,1,14,2
103,8413,802,2015,1,14,3
104,11216,1526,2015,1,14,4
105,8859,823,2015,1,14,5
106,6917,795,2015,1,14,6
107,13124,1322,2015,1,14,7
108,8748,1047,2015,1,14,8
109,9060,817,2015,1,14,9
110,10320,1323,2015,1,14,10
111,7288,940,2015,1,15,1
112,9911,995,2015,1,15,2
113,10283,1069,2015,1,15,3
114,13051,1696,2015,1,15,4
115,9271,936,2015,1,15,5
116,7087,858,2015,1,15,6
117,11224,1073,2015,1,15,7
118,9457,1134,2015,1,15,8
119,9308,799,2015,1,15,9
120,8263,1110,2015,1,15,10
121,6751,898,2015,1,16,1
122,9053,904,2015,1,16,2
123,8952,1021,2015,1,16,3
124,11616,1641,2015,1,16,4
125,8542,880,2015,1,16,5
126,7322,901,2015,1,16,6
127,10748,1088,2015,1,16,7
128,8837,1002,2015,1,16,8
129,9475,831,2015,1,16,9
130,8554,1155,2015,1,16,10
131,6461,736,2015,1,17,1
132,9156,924,2015,1,17,2
133,9867,977,2015,1,17,3
134,13779,1704,2015,1,17,4
135,9058,826,2015,1,17,5
136,6926,799,2015,1,17,6
137,11076,1038,2015,1,17,7
138,9450,1109,2015,1,17,8
139,9560,806,2015,1,17,9
140,9490,1189,2015,1,17,10
141,6469,772,2015,1,19,1
142,8562,887,2015,1,19,2
143,9210,905,2015,1,19,3
144,11649,1548,2015,1,19,4
145,8789,828,2015,1,19,5
146,6858,770,2015,1,19,6
147,10801,1129,2015,1,19,7
148,8253,969,2015,1,19,8
149,8177,709,2015,1,19,9
150,11495,1452,2015,1,19,10
151,6178,725,2015,1,20,1
152,8905,937,2015,1,20,2
153,9370,875,2015,1,20,3
154,12413,1601,2015,1,20,4
155,8763,832,2015,1,20,5
156,7120,843,2015,1,20,6
157,11347,1162,2015,1,20,7
158,8886,1130,2015,1,20,8
159,7869,713,2015,1,20,9
160,9779,1261,2015,1,20,10
161,6509,811,2015,1,21,1
162,8827,981,2015,1,21,2
163,8593,897,2015,1,21,3
164,11105,1539,2015,1,21,4
165,8600,842,2015,1,21,5
166,7262,897,2015,1,21,6
167,11724,1239,2015,1,21,7
168,7959,987,2015,1,21,8
169,8564,806,2015,1,21,9
170,9678,1274,2015,1,21,10
171,6297,766,2015,1,22,1
172,8911,944,2015,1,22,2
173,8401,827,2015,1,22,3
174,9834,1374,2015,1,22,4
175,8620,846,2015,1,22,5
176,7255,828,2015,1,22,6
177,10941,1157,2015,1,22,7
178,8812,1108,2015,1,22,8
179,8312,752,2015,1,22,9
180,10425,1313,2015,1,22,10
181,6816,867,2015,1,23,1
182,9384,1010,2015,1,23,2
183,9814,1077,2015,1,23,3
184,12232,1595,2015,1,23,4
185,9162,952,2015,1,23,5
186,7988,998,2015,1,23,6
187,11366,1177,2015,1,23,7
188,9624,1175,2015,1,23,8
189,10012,899,2015,1,23,9
190,8937,1207,2015,1,23,10
191,6084,739,2015,1,24,1
192,8447,853,2015,1,24,2
193,7936,785,2015,1,24,3
194,9746,1387,2015,1,24,4
195,8159,769,2015,1,24,5
196,6695,761,2015,1,24,6
197,10162,1072,2015,1,24,7
198,8593,1041,2015,1,24,8
199,8643,777,2015,1,24,9
200,11158,1386,2015,1,24,10
201,6755,818,2015,1,26,1
202,9363,1045,2015,1,26,2
203,9099,939,2015,1,26,3
204,11733,1589,2015,1,26,4
205,8636,850,2015,1,26,5
206,7654,952,2015,1,26,6
207,11336,1238,2015,1,26,7
208,8696,1059,2015,1,26,8
209,8923,793,2015,1,26,9
210,9618,1289,2015,1,26,10
211,6794,901,2015,1,27,1
212,8781,887,2015,1,27,2
213,9110,984,2015,1,27,3
214,12467,1712,2015,1,27,4
215,8614,915,2015,1,27,5
216,6890,823,2015,1,27,6
217,10245,984,2015,1,27,7
218,8867,1133,2015,1,27,8
219,8946,797,2015,1,27,9
220,8652,1223,2015,1,27,10
221,6043,719,2015,1,28,1
222,8899,932,2015,1,28,2
223,8320,837,2015,1,28,3
224,10608,1378,2015,1,28,4
225,8297,775,2015,1,28,5
226,7201,796,2015,1,28,6
227,12145,1121,2015,1,28,7
228,9184,1000,2015,1,28,8
229,8412,683,2015,1,28,9
230,8961,1110,2015,1,28,10
231,6512,796,2015,1,29,1
232,9332,1015,2015,1,29,2
233,9046,936,2015,1,29,3
234,12055,1657,2015,1,29,4
235,8474,838,2015,1,29,5
236,7007,874,2015,1,29,6
237,12696,1336,2015,1,29,7
238,7824,936,2015,1,29,8
239,9038,812,2015,1,29,9
240,7625,1018,2015,1,29,10
241,6633,877,2015,1,30,1
242,8516,909,2015,1,30,2
243,7951,826,2015,1,30,3
244,9490,1389,2015,1,30,4
245,8282,826,2015,1,30,5
246,6768,805,2015,1,30,6
247,12011,1280,2015,1,30,7
248,7761,956,2015,1,30,8
249,7992,715,2015,1,30,9
250,9206,1217,2015,1,30,10
251,6954,916,2015,1,31,1
252,9337,1033,2015,1,31,2
253,9514,1019,2015,1,31,3
254,11590,1602,2015,1,31,4
255,8803,868,2015,1,31,5
256,7756,983,2015,1,31,6
257,10737,1135,2015,1,31,7
258,8156,956,2015,1,31,8
259,8684,787,2015,1,31,9
260,8330,1184,2015,1,31,10
261,5573,776,2015,2,2,1
262,7387,848,2015,2,2,2
263,6862,739,2015,2,2,3
264,7218,1192,2015,2,2,4
265,7679,778,2015,2,2,5
266,5882,742,2015,2,2,6
267,8585,997,2015,2,2,7
268,7870,1136,2015,2,2,8
269,7286,695,2015,2,2,9
270,8815,1226,2015,2,2,10
271,5440,734,2015,2,3,1
272,7779,939,2015,2,3,2
273,6980,724,2015,2,3,3
274,10494,1500,2015,2,3,4
275,7252,714,2015,2,3,5
276,6051,773,2015,2,3,6
277,8556,969,2015,2,3,7
278,9651,1265,2015,2,3,8
279,7814,767,2015,2,3,9
280,9892,1326,2015,2,3,10
281,5649,759,2015,2,4,1
282,7280,918,2015,2,4,2
283,6844,758,2015,2,4,3
284,8269,1294,2015,2,4,4
285,7334,790,2015,2,4,5
286,5601,724,2015,2,4,6
287,8674,955,2015,2,4,7
288,6613,884,2015,2,4,8
289,7302,728,2015,2,4,9
290,6216,849,2015,2,4,10
291,5121,711,2015,2,5,1
292,6950,720,2015,2,5,2
293,6517,671,2015,2,5,3
294,6381,907,2015,2,5,4
295,7322,754,2015,2,5,5
296,5001,679,2015,2,5,6
297,8184,889,2015,2,5,7
298,6617,863,2015,2,5,8
299,7522,746,2015,2,5,9
300,8088,1168,2015,2,5,10
301,5224,749,2015,2,6,1
302,7135,794,2015,2,6,2
303,7949,863,2015,2,6,3
304,10686,1515,2015,2,6,4
305,7360,725,2015,2,6,5
306,5500,742,2015,2,6,6
307,9662,1019,2015,2,6,7
308,7292,933,2015,2,6,8
309,7787,750,2015,2,6,9
310,6826,928,2015,2,6,10
311,5500,780,2015,2,7,1
312,6665,665,2015,2,7,2
313,7084,798,2015,2,7,3
314,9757,1412,2015,2,7,4
315,7726,837,2015,2,7,5
316,5206,727,2015,2,7,6
317,8951,958,2015,2,7,7
318,7958,992,2015,2,7,8
319,7349,674,2015,2,7,9
320,9468,1427,2015,2,7,10
321,5006,683,2015,2,9,1
322,7302,876,2015,2,9,2
323,7945,854,2015,2,9,3
324,9867,1347,2015,2,9,4
325,7555,718,2015,2,9,5
326,5543,731,2015,2,9,6
327,11102,1191,2015,2,9,7
328,10735,1282,2015,2,9,8
329,8338,850,2015,2,9,9
330,10269,1341,2015,2,9,10
331,6740,914,2015,2,10,1
332,7427,753,2015,2,10,2
333,8407,958,2015,2,10,3
334,11346,1556,2015,2,10,4
335,8479,927,2015,2,10,5
336,5754,793,2015,2,10,6
337,9337,911,2015,2,10,7
338,7910,978,2015,2,10,8
339,8067,756,2015,2,10,9
340,7375,1075,2015,2,10,10
341,5369,740,2015,2,11,1
342,7030,756,2015,2,11,2
343,6821,775,2015,2,11,3
344,8130,1279,2015,2,11,4
345,7228,776,2015,2,11,5
346,5953,758,2015,2,11,6
347,8944,1000,2015,2,11,7
348,9417,1207,2015,2,11,8
349,8159,784,2015,2,11,9
350,8127,1128,2015,2,11,10
351,5761,799,2015,2,12,1
352,7557,836,2015,2,12,2
353,6767,774,2015,2,12,3
354,7382,1143,2015,2,12,4
355,7568,816,2015,2,12,5
356,4663,644,2015,2,12,6
357,8220,822,2015,2,12,7
358,9119,1203,2015,2,12,8
359,7343,696,2015,2,12,9
360,7715,1123,2015,2,12,10
361,5498,770,2015,2,13,1
362,7033,669,2015,2,13,2
363,7006,798,2015,2,13,3
364,8583,1335,2015,2,13,4
365,8115,872,2015,2,13,5
366,5741,799,2015,2,13,6
367,8619,890,2015,2,13,7
368,8456,1080,2015,2,13,8
369,7682,705,2015,2,13,9
370,6843,1033,2015,2,13,10
371,5694,795,2015,2,14,1
372,7017,801,2015,2,14,2
373,6150,690,2015,2,14,3
374,7866,1155,2015,2,14,4
375,7054,705,2015,2,14,5
376,5094,704,2015,2,14,6
377,9192,1076,2015,2,14,7
378,11410,1423,2015,2,14,8
379,7541,710,2015,2,14,9
380,10252,1422,2015,2,14,10
381,7075,951,2015,2,16,1
382,7678,870,2015,2,16,2
383,7571,841,2015,2,16,3
384,9057,1332,2015,2,16,4
385,8224,920,2015,2,16,5
386,6171,796,2015,2,16,6
387,9214,994,2015,2,16,7
388,7942,1028,2015,2,16,8
389,7890,749,2015,2,16,9
390,7817,1154,2015,2,16,10
391,5050,679,2015,2,17,1
392,6067,595,2015,2,17,2
393,6012,648,2015,2,17,3
394,5912,869,2015,2,17,4
395,7127,712,2015,2,17,5
396,5198,687,2015,2,17,6
397,8228,842,2015,2,17,7
398,7205,946,2015,2,17,8
399,7930,764,2015,2,17,9
400,7183,1099,2015,2,17,10
401,6216,943,2015,2,18,1
402,7716,922,2015,2,18,2
403,7854,1003,2015,2,18,3
404,10816,1590,2015,2,18,4
405,7587,853,2015,2,18,5
406,5842,801,2015,2,18,6
407,8888,953,2015,2,18,7
408,8345,1048,2015,2,18,8
409,8338,773,2015,2,18,9
410,8112,1205,2015,2,18,10
411,5281,743,2015,2,19,1
412,7201,865,2015,2,19,2
413,6573,732,2015,2,19,3
414,8088,1197,2015,2,19,4
415,7941,834,2015,2,19,5
416,4787,677,2015,2,19,6
417,10340,1169,2015,2,19,7
418,8550,1067,2015,2,19,8
419,7235,709,2015,2,19,9
420,5659,734,2015,2,19,10
421,6970,894,2015,2,20,1
422,7992,844,2015,2,20,2
423,7899,813,2015,2,20,3
424,8838,1139,2015,2,20,4
425,9884,953,2015,2,20,5
426,6208,778,2015,2,20,6
427,10471,1109,2015,2,20,7
428,9247,1134,2015,2,20,8
429,7584,745,2015,2,20,9
430,8254,1092,2015,2,20,10
431,6200,809,2015,2,21,1
432,7579,792,2015,2,21,2
433,6786,717,2015,2,21,3
434,7970,1060,2015,2,21,4
435,7804,824,2015,2,21,5
436,5989,749,2015,2,21,6
437,8655,984,2015,2,21,7
438,8484,1110,2015,2,21,8
439,7573,749,2015,2,21,9
440,6559,862,2015,2,21,10
441,5999,816,2015,2,23,1
442,7111,735,2015,2,23,2
443,6779,750,2015,2,23,3
444,7418,1101,2015,2,23,4
445,8161,875,2015,2,23,5
446,6109,774,2015,2,23,6
447,8913,986,2015,2,23,7
448,8157,1082,2015,2,23,8
449,7851,756,2015,2,23,9
450,6823,978,2015,2,23,10
451,5437,773,2015,2,24,1
452,7318,821,2015,2,24,2
453,7199,789,2015,2,24,3
454,8607,1277,2015,2,24,4
455,7852,780,2015,2,24,5
456,5290,697,2015,2,24,6
457,9066,1001,2015,2,24,7
458,8547,1050,2015,2,24,8
459,8379,840,2015,2,24,9
460,6777,922,2015,2,24,10
461,6602,891,2015,2,25,1
462,8152,975,2015,2,25,2
463,7737,832,2015,2,25,3
464,10144,1376,2015,2,25,4
465,8197,814,2015,2,25,5
466,5812,750,2015,2,25,6
467,9693,1080,2015,2,25,7
468,9030,1120,2015,2,25,8
469,7534,703,2015,2,25,9
470,8037,1011,2015,2,25,10
471,5996,801,2015,2,26,1
472,7734,875,2015,2,26,2
473,6619,693,2015,2,26,3
474,8039,1080,2015,2,26,4
475,7728,809,2015,2,26,5
476,5817,736,2015,2,26,6
477,8882,1009,2015,2,26,7
478,8920,1161,2015,2,26,8
479,7475,740,2015,2,26,9
480,7424,973,2015,2,26,10
481,6010,822,2015,2,27,1
482,7955,854,2015,2,27,2
483,6916,743,2015,2,27,3
484,8052,1183,2015,2,27,4
485,8563,889,2015,2,27,5
486,6173,763,2015,2,27,6
487,8895,935,2015,2,27,7
488,7579,956,2015,2,27,8
489,7921,773,2015,2,27,9
490,7850,1127,2015,2,27,10
491,5361,736,2015,2,28,1
492,6746,682,2015,2,28,2
493,6445,683,2015,2,28,3
494,9592,1419,2015,2,28,4
495,7221,707,2015,2,28,5
496,5179,697,2015,2,28,6
497,9001,944,2015,2,28,7
498,8185,1056,2015,2,28,8
499,7837,760,2015,2,28,9
500,8979,1251,2015,2,28,10
501,6329,835,2015,3,2,1
502,7895,847,2015,3,2,2
503,9046,1039,2015,3,2,3
504,12079,1680,2015,3,2,4
505,8088,843,2015,3,2,5
506,6334,816,2015,3,2,6
507,9038,918,2015,3,2,7
508,7162,851,2015,3,2,8
509,8511,770,2015,3,2,9
510,7413,1088,2015,3,2,10
511,6128,797,2015,3,3,1
512,7714,853,2015,3,3,2
513,7297,808,2015,3,3,3
514,8237,1279,2015,3,3,4
515,7060,733,2015,3,3,5
516,5726,710,2015,3,3,6
517,9447,991,2015,3,3,7
518,7304,913,2015,3,3,8
519,7876,692,2015,3,3,9
520,6811,870,2015,3,3,10
521,6561,858,2015,3,4,1
522,8778,968,2015,3,4,2
523,8328,927,2015,3,4,3
524,9802,1429,2015,3,4,4
525,8310,839,2015,3,4,5
526,6760,799,2015,3,4,6
527,9469,965,2015,3,4,7
528,7838,947,2015,3,4,8
529,7795,683,2015,3,4,9
530,7660,1076,2015,3,4,10
531,5522,692,2015,3,5,1
532,7925,853,2015,3,5,2
533,6718,664,2015,3,5,3
534,7329,1145,2015,3,5,4
535,7150,694,2015,3,5,5
536,5564,705,2015,3,5,6
537,8358,875,2015,3,5,7
538,7898,1035,2015,3,5,8
539,7496,661,2015,3,5,9
540,7032,986,2015,3,5,10
541,6167,789,2015,3,6,1
542,7608,793,2015,3,6,2
543,7601,778,2015,3,6,3
544,9956,1367,2015,3,6,4
545,7331,706,2015,3,6,5
546,6067,738,2015,3,6,6
547,9230,948,2015,3,6,7
548,8101,991,2015,3,6,8
549,7903,702,2015,3,6,9
550,9267,1229,2015,3,6,10
551,5937,731,2015,3,7,1
552,8424,822,2015,3,7,2
553,8108,864,2015,3,7,3
554,11930,1623,2015,3,7,4
555,7925,841,2015,3,7,5
556,6452,811,2015,3,7,6
557,9599,934,2015,3,7,7
558,8588,1094,2015,3,7,8
559,8532,761,2015,3,7,9
560,9219,1291,2015,3,7,10
561,5735,704,2015,3,9,1
562,8168,934,2015,3,9,2
563,7530,756,2015,3,9,3
564,10780,1558,2015,3,9,4
565,7428,688,2015,3,9,5
566,5864,708,2015,3,9,6
567,10892,1152,2015,3,9,7
568,7008,830,2015,3,9,8
569,8639,765,2015,3,9,9
570,7492,966,2015,3,9,10
571,7297,992,2015,3,10,1
572,9041,913,2015,3,10,2
573,9840,1098,2015,3,10,3
574,11422,1461,2015,3,10,4
575,8552,917,2015,3,10,5
576,6391,783,2015,3,10,6
577,9587,885,2015,3,10,7
578,8383,1027,2015,3,10,8
579,8159,694,2015,3,10,9
580,8862,1221,2015,3,10,10
581,6090,798,2015,3,11,1
582,8371,851,2015,3,11,2
583,7743,824,2015,3,11,3
584,9694,1491,2015,3,11,4
585,7177,743,2015,3,11,5
586,6691,851,2015,3,11,6
587,9234,944,2015,3,11,7
588,7932,996,2015,3,11,8
589,8325,757,2015,3,11,9
590,7328,999,2015,3,11,10
591,5924,693,2015,3,12,1
592,8291,890,2015,3,12,2
593,7335,767,2015,3,12,3
594,10361,1490,2015,3,12,4
595,7661,735,2015,3,12,5
596,5726,713,2015,3,12,6
597,9406,890,2015,3,12,7
598,8493,1070,2015,3,12,8
599,7868,672,2015,3,12,9
600,8182,1111,2015,3,12,10
601,5668,751,2015,3,13,1
602,8187,825,2015,3,13,2
603,7465,846,2015,3,13,3
604,10238,1508,2015,3,13,4
605,7364,754,2015,3,13,5
606,6556,814,2015,3,13,6
607,9185,914,2015,3,13,7
608,8129,999,2015,3,13,8
609,8348,745,2015,3,13,9
610,7650,1105,2015,3,13,10
611,6317,797,2015,3,14,1
612,7719,826,2015,3,14,2
613,6954,686,2015,3,14,3
614,9511,1393,2015,3,14,4
615,7198,670,2015,3,14,5
616,5503,662,2015,3,14,6
617,9895,1069,2015,3,14,7
618,7496,930,2015,3,14,8
619,7965,719,2015,3,14,9
620,10495,1360,2015,3,14,10
621,6565,840,2015,3,16,1
622,9264,967,2015,3,16,2
623,9004,1002,2015,3,16,3
624,10779,1538,2015,3,16,4
625,8347,845,2015,3,16,5
626,6660,833,2015,3,16,6
627,9934,1036,2015,3,16,7
628,7650,938,2015,3,16,8
629,8439,736,2015,3,16,9
630,8182,1181,2015,3,16,10
631,5785,723,2015,3,17,1
632,7954,816,2015,3,17,2
633,7233,733,2015,3,17,3
634,9018,1337,2015,3,17,4
635,7248,705,2015,3,17,5
636,5656,709,2015,3,17,6
637,8552,854,2015,3,17,7
638,8459,1114,2015,3,17,8
639,7892,671,2015,3,17,9
640,9230,1288,2015,3,17,10
641,5672,702,2015,3,18,1
642,8640,922,2015,3,18,2
643,7925,921,2015,3,18,3
644,11080,1552,2015,3,18,4
645,7408,751,2015,3,18,5
646,6698,836,2015,3,18,6
647,9293,956,2015,3,18,7
648,8295,1022,2015,3,18,8
649,9170,788,2015,3,18,9
650,8878,1249,2015,3,18,10
651,5561,682,2015,3,19,1
652,7976,872,2015,3,19,2
653,7377,742,2015,3,19,3
654,9647,1455,2015,3,19,4
655,7303,696,2015,3,19,5
656,5488,655,2015,3,19,6
657,9429,1007,2015,3,19,7
658,7608,960,2015,3,19,8
659,8206,732,2015,3,19,9
660,9497,1210,2015,3,19,10
661,6990,829,2015,3,20,1
662,8677,907,2015,3,20,2
663,8839,841,2015,3,20,3
664,10359,1407,2015,3,20,4
665,7965,765,2015,3,20,5
666,6275,706,2015,3,20,6
667,9745,1048,2015,3,20,7
668,7920,973,2015,3,20,8
669,7983,705,2015,3,20,9
670,8959,1178,2015,3,20,10
671,6713,832,2015,3,21,1
672,8003,880,2015,3,21,2
673,7275,738,2015,3,21,3
674,10730,1525,2015,3,21,4
675,7340,745,2015,3,21,5
676,6072,728,2015,3,21,6
677,10242,1107,2015,3,21,7
678,7581,947,2015,3,21,8
679,7373,664,2015,3,21,9
680,7851,1030,2015,3,21,10
681,6171,754,2015,3,23,1
682,8593,876,2015,3,23,2
683,8371,953,2015,3,23,3
684,10103,1476,2015,3,23,4
685,8212,865,2015,3,23,5
686,6453,798,2015,3,23,6
687,9406,949,2015,3,23,7
688,7766,950,2015,3,23,8
689,7787,711,2015,3,23,9
690,7303,1067,2015,3,23,10
691,5821,727,2015,3,24,1
692,7827,852,2015,3,24,2
693,7311,733,2015,3,24,3
694,10778,1510,2015,3,24,4
695,7108,656,2015,3,24,5
696,6220,747,2015,3,24,6
697,9274,915,2015,3,24,7
698,8567,1088,2015,3,24,8
699,7802,689,2015,3,24,9
700,10248,1334,2015,3,24,10
701,6028,711,2015,3,25,1
702,8180,939,2015,3,25,2
703,8312,825,2015,3,25,3
704,11182,1564,2015,3,25,4
705,7786,751,2015,3,25,5
706,6439,758,2015,3,25,6
707,10640,1185,2015,3,25,7
708,7166,869,2015,3,25,8
709,7916,719,2015,3,25,9
710,6899,891,2015,3,25,10
711,6438,843,2015,3,26,1
712,8355,934,2015,3,26,2
713,7323,785,2015,3,26,3
714,10076,1496,2015,3,26,4
715,7186,755,2015,3,26,5
716,6083,738,2015,3,26,6
717,10997,1202,2015,3,26,7
718,6778,836,2015,3,26,8
719,7374,644,2015,3,26,9
720,7679,1011,2015,3,26,10
721,6323,785,2015,3,27,1
722,8336,859,2015,3,27,2
723,8918,1006,2015,3,27,3
724,10122,1463,2015,3,27,4
725,8367,878,2015,3,27,5
726,6917,826,2015,3,27,6
727,9219,901,2015,3,27,7
728,8331,1038,2015,3,27,8
729,7923,704,2015,3,27,9
730,7578,1074,2015,3,27,10
731,5495,675,2015,3,28,1
732,7789,818,2015,3,28,2
733,6688,662,2015,3,28,3
734,9108,1354,2015,3,28,4
735,6911,659,2015,3,28,5
736,6267,851,2015,3,28,6
737,7967,798,2015,3,28,7
738,8234,1110,2015,3,28,8
739,7179,659,2015,3,28,9
740,8361,1170,2015,3,28,10
741,5770,702,2015,3,30,1
742,7993,944,2015,3,30,2
743,6606,682,2015,3,30,3
744,9632,1403,2015,3,30,4
745,7288,715,2015,3,30,5
746,6036,746,2015,3,30,6
747,9318,1027,2015,3,30,7
748,6979,859,2015,3,30,8
749,7618,698,2015,3,30,9
750,7195,975,2015,3,30,10
751,6190,808,2015,3,31,1
752,8416,929,2015,3,31,2
753,7096,799,2015,3,31,3
754,8404,1302,2015,3,31,4
755,7503,770,2015,3,31,5
756,6022,739,2015,3,31,6
757,8408,857,2015,3,31,7
758,7502,977,2015,3,31,8
759,7425,677,2015,3,31,9
760,8614,1247,2015,3,31,10
761,6198,813,2015,4,1,1
762,8245,921,2015,4,1,2
763,6833,743,2015,4,1,3
764,8751,1354,2015,4,1,4
765,7621,756,2015,4,1,5
766,5844,724,2015,4,1,6
767,8412,909,2015,4,1,7
768,7322,995,2015,4,1,8
769,7622,714,2015,4,1,9
770,6658,910,2015,4,1,10
771,5783,741,2015,4,2,1
772,7340,856,2015,4,2,2
773,7128,805,2015,4,2,3
774,8847,1379,2015,4,2,4
775,7569,789,2015,4,2,5
776,5595,716,2015,4,2,6
777,8320,943,2015,4,2,7
778,7848,1055,2015,4,2,8
779,7181,678,2015,4,2,9
780,7916,1192,2015,4,2,10
781,5608,749,2015,4,4,1
782,7732,950,2015,4,4,2
783,7042,768,2015,4,4,3
784,8866,1366,2015,4,4,4
785,7378,760,2015,4,4,5
786,5717,750,2015,4,4,6
787,8279,905,2015,4,4,7
788,7679,1064,2015,4,4,8
789,7476,725,2015,4,4,9
790,8269,1176,2015,4,4,10
791,5369,722,2015,4,7,1
792,7084,761,2015,4,7,2
793,6511,716,2015,4,7,3
794,7704,1197,2015,4,7,4
795,7230,744,2015,4,7,5
796,5003,689,2015,4,7,6
797,8151,847,2015,4,7,7
798,7136,928,2015,4,7,8
799,7670,728,2015,4,7,9
800,7312,1099,2015,4,7,10
801,4862,673,2015,4,8,1
802,7032,741,2015,4,8,2
803,6418,699,2015,4,8,3
804,8445,1287,2015,4,8,4
805,6249,605,2015,4,8,5
806,4929,681,2015,4,8,6
807,8390,884,2015,4,8,7
808,8494,1169,2015,4,8,8
809,7506,680,2015,4,8,9
810,8083,1201,2015,4,8,10
811,5369,729,2015,4,9,1
812,7363,881,2015,4,9,2
813,6861,759,2015,4,9,3
814,9327,1316,2015,4,9,4
815,7451,735,2015,4,9,5
816,5221,702,2015,4,9,6
817,10369,1127,2015,4,9,7
818,8126,1057,2015,4,9,8
819,7729,688,2015,4,9,9
820,9409,1208,2015,4,9,10
821,6905,961,2015,4,10,1
822,7512,707,2015,4,10,2
823,7493,796,2015,4,10,3
824,8443,1164,2015,4,10,4
825,7729,816,2015,4,10,5
826,5652,755,2015,4,10,6
827,9223,929,2015,4,10,7
828,7826,972,2015,4,10,8
829,7938,718,2015,4,10,9
830,8189,1217,2015,4,10,10
831,5855,786,2015,4,11,1
832,6492,669,2015,4,11,2
833,6776,788,2015,4,11,3
834,10182,1524,2015,4,11,4
835,7092,767,2015,4,11,5
836,6074,763,2015,4,11,6
837,9820,1115,2015,4,11,7
838,7088,875,2015,4,11,8
839,8083,742,2015,4,11,9
840,7740,1075,2015,4,11,10
841,6065,824,2015,4,13,1
842,7492,797,2015,4,13,2
843,6831,816,2015,4,13,3
844,8754,1381,2015,4,13,4
845,7821,842,2015,4,13,5
846,5427,749,2015,4,13,6
847,8760,930,2015,4,13,7
848,7924,1026,2015,4,13,8
849,7835,708,2015,4,13,9
850,7540,1108,2015,4,13,10
851,5332,734,2015,4,14,1
852,7079,784,2015,4,14,2
853,6833,758,2015,4,14,3
854,8192,1217,2015,4,14,4
855,7086,691,2015,4,14,5
856,5819,753,2015,4,14,6
