,Sales,Customers,Year,Month,Day,Store
393,6234,662,2015,2,17,3
394,7210,1148,2015,2,17,4
395,6966,692,2015,2,17,5
396,5070,667,2015,2,17,6
397,8990,978,2015,2,17,7
398,7925,1017,2015,2,17,8
399,7967,748,2015,2,17,9
400,6444,935,2015,2,17,10
401,5775,826,2015,2,18,1
402,7356,837,2015,2,18,2
403,7474,942,2015,2,18,3
404,9672,1482,2015,2,18,4
405,7480,841,2015,2,18,5
406,5916,799,2015,2,18,6
407,8984,986,2015,2,18,7
408,8633,1112,2015,2,18,8
409,8069,750,2015,2,18,9
410,8393,1231,2015,2,18,10
411,5353,748,2015,2,19,1
412,6187,675,2015,2,19,2
413,6571,724,2015,2,19,3
414,7746,1163,2015,2,19,4
415,7034,736,2015,2,19,5
416,4727,683,2015,2,19,6
417,9212,1070,2015,2,19,7
418,8292,1125,2015,2,19,8
419,7061,701,2015,2,19,9
420,7016,885,2015,2,19,10
421,6240,797,2015,2,20,1
422,7875,857,2015,2,20,2
423,8804,870,2015,2,20,3
424,10086,1334,2015,2,20,4
425,9318,867,2015,2,20,5
426,6132,772,2015,2,20,6
427,10436,1075,2015,2,20,7
428,8684,1081,2015,2,20,8
429,7586,740,2015,2,20,9
430,7400,956,2015,2,20,10
431,6178,810,2015,2,21,1
432,7643,811,2015,2,21,2
433,6979,737,2015,2,21,3
434,8634,1163,2015,2,21,4
435,7612,808,2015,2,21,5
436,6242,790,2015,2,21,6
437,9527,1085,2015,2,21,7
438,8989,1144,2015,2,21,8
439,7531,725,2015,2,21,9
440,8443,1076,2015,2,21,10
441,6124,824,2015,2,23,1
442,7202,710,2015,2,23,2
443,7186,782,2015,2,23,3
444,8472,1252,2015,2,23,4
445,8299,910,2015,2,23,5
446,6139,779,2015,2,23,6
447,9177,994,2015,2,23,7
448,7443,944,2015,2,23,8
449,7889,794,2015,2,23,9
450,8731,1274,2015,2,23,10
451,5079,676,2015,2,24,1
452,6036,621,2015,2,24,2
453,6693,721,2015,2,24,3
454,8818,1311,2015,2,24,4
455,7075,675,2015,2,24,5
456,5452,712,2015,2,24,6
457,10374,1118,2015,2,24,7
458,9159,1096,2015,2,24,8
459,8543,843,2015,2,24,9
460,9533,1268,2015,2,24,10
461,6020,786,2015,2,25,1
462,7634,936,2015,2,25,2
463,9119,936,2015,2,25,3
464,9957,1317,2015,2,25,4
465,8343,846,2015,2,25,5
466,6107,766,2015,2,25,6
467,12050,1280,2015,2,25,7
468,7881,978,2015,2,25,8
469,8000,769,2015,2,25,9
470,6553,835,2015,2,25,10
471,6820,925,2015,2,26,1
472,6561,669,2015,2,26,2
473,7156,819,2015,2,26,3
474,8392,1174,2015,2,26,4
475,7480,807,2015,2,26,5
476,6215,753,2015,2,26,6
477,9963,1115,2015,2,26,7
478,8603,1075,2015,2,26,8
479,7215,710,2015,2,26,9
480,8538,1158,2015,2,26,10
481,6060,844,2015,2,27,1
482,7537,780,2015,2,27,2
483,7197,783,2015,2,27,3
484,8580,1271,2015,2,27,4
485,8323,891,2015,2,27,5
486,6158,770,2015,2,27,6
487,8544,884,2015,2,27,7
488,6859,861,2015,2,27,8
489,7743,764,2015,2,27,9
490,7316,1080,2015,2,27,10
491,5205,722,2015,2,28,1
492,6712,701,2015,2,28,2
493,6364,695,2015,2,28,3
494,9862,1488,2015,2,28,4
495,6450,620,2015,2,28,5
496,4915,680,2015,2,28,6
497,8800,969,2015,2,28,7
498,8399,1090,2015,2,28,8
499,7404,683,2015,2,28,9
500,9593,1346,2015,2,28,10
501,5290,647,2015,3,2,1
502,7701,862,2015,3,2,2
503,9861,1087,2015,3,2,3
504,11202,1576,2015,3,2,4
505,7926,832,2015,3,2,5
506,6448,846,2015,3,2,6
507,9387,993,2015,3,2,7
508,7766,963,2015,3,2,8
509,8618,776,2015,3,2,9
510,7808,1137,2015,3,2,10
511,6043,779,2015,3,3,1
512,7751,853,2015,3,3,2
513,6891,736,2015,3,3,3
514,7859,1177,2015,3,3,4
515,7004,717,2015,3,3,5
516,5587,712,2015,3,3,6
517,8285,839,2015,3,3,7
518,8318,1136,2015,3,3,8
519,7734,717,2015,3,3,9
520,8372,1092,2015,3,3,10
521,6310,787,2015,3,4,1
522,9241,1066,2015,3,4,2
523,8808,964,2015,3,4,3
524,11186,1573,2015,3,4,4
525,8308,828,2015,3,4,5
526,6915,829,2015,3,4,6
527,9502,942,2015,3,4,7
528,7395,850,2015,3,4,8
529,8856,779,2015,3,4,9
530,7412,1007,2015,3,4,10
531,5641,706,2015,3,5,1
532,7973,865,2015,3,5,2
533,7025,721,2015,3,5,3
534,7668,1202,2015,3,5,4
535,7053,691,2015,3,5,5
536,5541,699,2015,3,5,6
537,8331,888,2015,3,5,7
538,7920,1033,2015,3,5,8
539,7634,661,2015,3,5,9
540,8537,1156,2015,3,5,10
541,4821,581,2015,3,6,1
542,7643,840,2015,3,6,2
543,7816,780,2015,3,6,3
544,10474,1395,2015,3,6,4
545,7517,725,2015,3,6,5
546,6037,746,2015,3,6,6
547,9238,931,2015,3,6,7
548,7949,1006,2015,3,6,8
549,7711,697,2015,3,6,9
550,8837,1182,2015,3,6,10
551,5775,700,2015,3,7,1
552,7783,732,2015,3,7,2
553,7457,791,2015,3,7,3
554,10556,1501,2015,3,7,4
555,8007,864,2015,3,7,5
556,6469,806,2015,3,7,6
557,9678,980,2015,3,7,7
558,8697,1128,2015,3,7,8
559,8173,732,2015,3,7,9
560,9619,1357,2015,3,7,10
561,5325,647,2015,3,9,1
562,7166,806,2015,3,9,2
563,7223,720,2015,3,9,3
564,10260,1523,2015,3,9,4
565,7332,683,2015,3,9,5
566,5649,685,2015,3,9,6
567,10521,1123,2015,3,9,7
568,8238,1083,2015,3,9,8
569,7900,702,2015,3,9,9
570,10001,1333,2015,3,9,10
571,5854,753,2015,3,10,1
572,8760,976,2015,3,10,2
573,9029,975,2015,3,10,3
574,11061,1488,2015,3,10,4
575,8132,800,2015,3,10,5
576,5987,757,2015,3,10,6
577,9577,939,2015,3,10,7
578,7882,952,2015,3,10,8
579,8470,737,2015,3,10,9
580,9257,1279,2015,3,10,10
581,5832,788,2015,3,11,1
582,8016,826,2015,3,11,2
583,8535,977,2015,3,11,3
584,8163,1260,2015,3,11,4
585,7325,759,2015,3,11,5
586,6386,801,2015,3,11,6
587,9086,969,2015,3,11,7
588,6894,842,2015,3,11,8
589,8300,746,2015,3,11,9
590,6947,938,2015,3,11,10
591,5872,711,2015,3,12,1
592,8461,911,2015,3,12,2
593,8131,892,2015,3,12,3
594,9422,1379,2015,3,12,4
595,7347,727,2015,3,12,5
596,5408,675,2015,3,12,6
597,8892,859,2015,3,12,7
598,8694,1140,2015,3,12,8
599,8124,701,2015,3,12,9
600,8847,1182,2015,3,12,10
601,5308,658,2015,3,13,1
602,8324,834,2015,3,13,2
603,7046,758,2015,3,13,3
604,9023,1402,2015,3,13,4
605,7306,745,2015,3,13,5
606,6897,872,2015,3,13,6
607,8427,820,2015,3,13,7
608,8224,1037,2015,3,13,8
609,7118,640,2015,3,13,9
610,7981,1188,2015,3,13,10
611,5646,716,2015,3,14,1
612,7498,820,2015,3,14,2
613,6358,637,2015,3,14,3
614,9112,1362,2015,3,14,4
615,6901,637,2015,3,14,5
616,5332,672,2015,3,14,6
617,9850,1073,2015,3,14,7
618,8374,1154,2015,3,14,8
619,7671,703,2015,3,14,9
620,9854,1288,2015,3,14,10
621,5831,763,2015,3,16,1
622,8889,990,2015,3,16,2
623,8287,940,2015,3,16,3
624,10808,1591,2015,3,16,4
625,8238,836,2015,3,16,5
626,6739,843,2015,3,16,6
627,9450,943,2015,3,16,7
628,7311,907,2015,3,16,8
629,7906,702,2015,3,16,9
630,7332,1087,2015,3,16,10
631,5784,745,2015,3,17,1
632,8164,876,2015,3,17,2
633,7149,750,2015,3,17,3
634,8556,1311,2015,3,17,4
635,7033,685,2015,3,17,5
636,5793,731,2015,3,17,6
637,8589,867,2015,3,17,7
638,8053,1056,2015,3,17,8
639,7771,653,2015,3,17,9
640,7839,1091,2015,3,17,10
641,5926,757,2015,3,18,1
642,8436,917,2015,3,18,2
643,7953,936,2015,3,18,3
644,10411,1487,2015,3,18,4
645,7387,755,2015,3,18,5
646,6493,806,2015,3,18,6
647,8775,909,2015,3,18,7
648,8864,1154,2015,3,18,8
649,8633,744,2015,3,18,9
650,8885,1256,2015,3,18,10
651,5469,669,2015,3,19,1
652,8168,931,2015,3,19,2
653,6992,698,2015,3,19,3
654,10941,1590,2015,3,19,4
655,7330,684,2015,3,19,5
656,5311,646,2015,3,19,6
657,9545,998,2015,3,19,7
658,7237,894,2015,3,19,8
659,8264,745,2015,3,19,9
660,8988,1178,2015,3,19,10
661,6247,783,2015,3,20,1
662,8648,925,2015,3,20,2
663,8256,828,2015,3,20,3
664,9744,1378,2015,3,20,4
665,7865,769,2015,3,20,5
666,5974,690,2015,3,20,6
667,9586,1044,2015,3,20,7
668,7419,898,2015,3,20,8
669,7700,685,2015,3,20,9
670,6994,924,2015,3,20,10
671,6075,752,2015,3,21,1
672,7998,924,2015,3,21,2
673,6986,724,2015,3,21,3
674,9580,1395,2015,3,21,4
675,7228,726,2015,3,21,5
676,6239,762,2015,3,21,6
677,10598,1149,2015,3,21,7
678,7491,942,2015,3,21,8
679,7535,681,2015,3,21,9
680,7989,1032,2015,3,21,10
681,6160,766,2015,3,23,1
682,8510,879,2015,3,23,2
683,8816,983,2015,3,23,3
684,10875,1526,2015,3,23,4
685,8571,884,2015,3,23,5
686,6890,827,2015,3,23,6
687,9482,894,2015,3,23,7
688,8311,1034,2015,3,23,8
689,8315,755,2015,3,23,9
690,7685,1082,2015,3,23,10
691,5587,690,2015,3,24,1
692,7541,807,2015,3,24,2
693,6870,693,2015,3,24,3
694,9160,1387,2015,3,24,4
695,7121,666,2015,3,24,5
696,6544,797,2015,3,24,6
697,9002,933,2015,3,24,7
698,8747,1104,2015,3,24,8
699,7740,679,2015,3,24,9
700,8825,1151,2015,3,24,10
701,5925,707,2015,3,25,1
702,8071,947,2015,3,25,2
703,7535,749,2015,3,25,3
704,10188,1455,2015,3,25,4
705,7484,739,2015,3,25,5
706,6395,751,2015,3,25,6
707,10361,1187,2015,3,25,7
708,7033,847,2015,3,25,8
709,8370,759,2015,3,25,9
710,7317,945,2015,3,25,10
711,6290,841,2015,3,26,1
712,8150,869,2015,3,26,2
713,7675,832,2015,3,26,3
714,9238,1415,2015,3,26,4
715,7267,754,2015,3,26,5
716,6141,728,2015,3,26,6
717,9105,989,2015,3,26,7
718,7643,1001,2015,3,26,8
719,7208,657,2015,3,26,9
720,9142,1268,2015,3,26,10
721,6323,798,2015,3,27,1
722,8107,845,2015,3,27,2
723,7228,767,2015,3,27,3
724,8380,1310,2015,3,27,4
725,8118,829,2015,3,27,5
726,6592,787,2015,3,27,6
727,8762,897,2015,3,27,7
728,7261,887,2015,3,27,8
729,7886,728,2015,3,27,9
730,7999,1190,2015,3,27,10
731,5206,636,2015,3,28,1
732,7388,808,2015,3,28,2
733,6233,639,2015,3,28,3
734,9163,1430,2015,3,28,4
735,6731,653,2015,3,28,5
736,5234,713,2015,3,28,6
737,8304,919,2015,3,28,7
738,8100,1131,2015,3,28,8
739,7107,659,2015,3,28,9
740,9103,1240,2015,3,28,10
741,5570,684,2015,3,30,1
742,8006,951,2015,3,30,2
743,6213,664,2015,3,30,3
744,9244,1364,2015,3,30,4
745,6927,679,2015,3,30,5
746,5676,727,2015,3,30,6
747,8116,870,2015,3,30,7
748,8094,1123,2015,3,30,8
749,7353,684,2015,3,30,9
750,8494,1199,2015,3,30,10
751,5968,766,2015,3,31,1
752,8611,977,2015,3,31,2
753,6682,741,2015,3,31,3
754,8744,1353,2015,3,31,4
755,7507,767,2015,3,31,5
756,5886,724,2015,3,31,6
757,8326,831,2015,3,31,7
758,7278,933,2015,3,31,8
759,7498,699,2015,3,31,9
760,6912,978,2015,3,31,10
761,6130,801,2015,4,1,1
762,8047,947,2015,4,1,2
763,6359,718,2015,4,1,3
764,7818,1244,2015,4,1,4
765,7381,755,2015,4,1,5
766,5630,713,2015,4,1,6
767,7741,847,2015,4,1,7
768,9218,1268,2015,4,1,8
769,7457,691,2015,4,1,9
770,8526,1138,2015,4,1,10
771,5783,749,2015,4,2,1
772,7932,972,2015,4,2,2
773,6881,719,2015,4,2,3
774,8502,1322,2015,4,2,4
775,7831,805,2015,4,2,5
776,5788,745,2015,4,2,6
777,8092,897,2015,4,2,7
778,8062,1093,2015,4,2,8
779,7416,714,2015,4,2,9
780,7992,1205,2015,4,2,10
781,5562,735,2015,4,4,1
782,7638,957,2015,4,4,2
783,6558,727,2015,4,4,3
784,7594,1217,2015,4,4,4
785,7335,757,2015,4,4,5
786,5514,724,2015,4,4,6
787,7949,867,2015,4,4,7
788,8034,1141,2015,4,4,8
789,7462,713,2015,4,4,9
790,8491,1223,2015,4,4,10
791,5444,732,2015,4,7,1
792,6716,704,2015,4,7,2
793,6409,686,2015,4,7,3
794,7655,1189,2015,4,7,4
795,7187,751,2015,4,7,5
796,5151,701,2015,4,7,6
797,8110,845,2015,4,7,7
798,8712,1164,2015,4,7,8
799,7339,691,2015,4,7,9
800,7651,1149,2015,4,7,10
801,4513,629,2015,4,8,1
802,6472,674,2015,4,8,2
803,6191,659,2015,4,8,3
804,7997,1250,2015,4,8,4
805,6343,612,2015,4,8,5
806,5030,692,2015,4,8,6
807,8119,871,2015,4,8,7
808,8078,1140,2015,4,8,8
809,7413,672,2015,4,8,9
810,8004,1203,2015,4,8,10
811,5246,739,2015,4,9,1
812,7026,829,2015,4,9,2
813,6891,786,2015,4,9,3
814,8361,1170,2015,4,9,4
815,7473,749,2015,4,9,5
816,5315,717,2015,4,9,6
817,9909,1121,2015,4,9,7
818,10540,1354,2015,4,9,8
819,7380,648,2015,4,9,9
820,8209,1061,2015,4,9,10
821,5911,809,2015,4,10,1
822,7013,661,2015,4,10,2
823,6633,691,2015,4,10,3
824,8392,1205,2015,4,10,4
825,7587,809,2015,4,10,5
826,5717,763,2015,4,10,6
827,9026,919,2015,4,10,7
828,8675,1092,2015,4,10,8
829,7736,685,2015,4,10,9
830,7202,1088,2015,4,10,10
831,5441,732,2015,4,11,1
832,6760,723,2015,4,11,2
833,6361,719,2015,4,11,3
834,7012,1122,2015,4,11,4
835,7068,742,2015,4,11,5
836,5785,739,2015,4,11,6
837,8503,949,2015,4,11,7
838,9446,1245,2015,4,11,8
839,7980,746,2015,4,11,9
840,8819,1265,2015,4,11,10
841,6083,814,2015,4,13,1
842,7690,909,2015,4,13,2
843,6684,747,2015,4,13,3
844,8447,1367,2015,4,13,4
845,7622,824,2015,4,13,5
846,5574,757,2015,4,13,6
847,8453,877,2015,4,13,7
848,8927,1167,2015,4,13,8
849,7873,713,2015,4,13,9
850,7501,1125,2015,4,13,10
851,5256,721,2015,4,14,1
852,5541,595,2015,4,14,2
853,6347,721,2015,4,14,3
854,7310,1162,2015,4,14,4
855,6889,695,2015,4,14,5
