,Sales,Customers,Year,Month,Day,Store
254,9574,1477,2015,1,31,4
255,7006,768,2015,1,31,5
256,7261,865,2015,1,31,6
257,9756,1063,2015,1,31,7
258,6894,777,2015,1,31,8
259,8022,735,2015,1,31,9
260,6240,721,2015,1,31,10
261,5513,742,2015,2,2,1
262,3629,467,2015,2,2,2
263,7996,973,2015,2,2,3
264,10376,1618,2015,2,2,4
265,3279,361,2015,2,2,5
266,6122,703,2015,2,2,6
267,6375,621,2015,2,2,7
268,4557,505,2015,2,2,8
269,8428,795,2015,2,2,9
270,6127,744,2015,2,2,10
271,6357,810,2015,2,3,1
272,8209,950,2015,2,3,2
273,9871,1016,2015,2,3,3
274,11517,1701,2015,2,3,4
275,8126,841,2015,2,3,5
276,8023,947,2015,2,3,6
277,8908,934,2015,2,3,7
278,6239,683,2015,2,3,8
279,8954,805,2015,2,3,9
280,6735,779,2015,2,3,10
281,5409,671,2015,2,4,1
282,5389,666,2015,2,4,2
283,8455,1080,2015,2,4,3
284,11284,1734,2015,2,4,4
285,6742,714,2015,2,4,5
286,7017,840,2015,2,4,6
287,8616,971,2015,2,4,7
288,5731,701,2015,2,4,8
289,8943,939,2015,2,4,9
290,7108,908,2015,2,4,10
291,5969,812,2015,2,5,1
292,5265,511,2015,2,5,2
293,8854,1068,2015,2,5,3
294,10843,1700,2015,2,5,4
295,6000,549,2015,2,5,5
296,6395,750,2015,2,5,6
297,8308,802,2015,2,5,7
298,5346,525,2015,2,5,8
299,9447,983,2015,2,5,9
300,6846,850,2015,2,5,10
301,6005,806,2015,2,6,1
302,5122,488,2015,2,6,2
303,7546,941,2015,2,6,3
304,11067,1691,2015,2,6,4
305,4609,396,2015,2,6,5
306,5583,608,2015,2,6,6
307,8017,823,2015,2,6,7
308,4949,503,2015,2,6,8
309,9370,995,2015,2,6,9
310,7646,965,2015,2,6,10
311,4768,633,2015,2,7,1
312,5624,556,2015,2,7,2
313,8191,1088,2015,2,7,3
314,11102,1775,2015,2,7,4
315,4521,475,2015,2,7,5
316,5944,713,2015,2,7,6
317,8973,975,2015,2,7,7
318,5093,507,2015,2,7,8
319,9275,988,2015,2,7,9
320,6641,889,2015,2,7,10
321,4733,634,2015,2,9,1
322,7163,850,2015,2,9,2
323,8052,960,2015,2,9,3
324,9800,1499,2015,2,9,4
325,5489,530,2015,2,9,5
326,6791,752,2015,2,9,6
327,8769,1005,2015,2,9,7
328,7783,921,2015,2,9,8
329,9006,856,2015,2,9,9
330,7035,821,2015,2,9,10
331,4835,666,2015,2,10,1
332,6502,687,2015,2,10,2
333,8530,1093,2015,2,10,3
334,9886,1567,2015,2,10,4
335,5711,573,2015,2,10,5
336,6597,770,2015,2,10,6
337,6203,503,2015,2,10,7
338,5646,564,2015,2,10,8
339,9486,998,2015,2,10,9
340,6059,770,2015,2,10,10
341,6054,778,2015,2,11,1
342,3504,465,2015,2,11,2
343,7858,1047,2015,2,11,3
344,12652,1893,2015,2,11,4
345,5108,547,2015,2,11,5
346,7343,872,2015,2,11,6
347,8893,1010,2015,2,11,7
348,5853,713,2015,2,11,8
349,9046,881,2015,2,11,9
350,7001,901,2015,2,11,10
351,5221,717,2015,2,12,1
352,7917,873,2015,2,12,2
353,7814,939,2015,2,12,3
354,10132,1605,2015,2,12,4
355,4898,482,2015,2,12,5
356,5722,679,2015,2,12,6
357,8557,821,2015,2,12,7
358,4945,505,2015,2,12,8
359,8724,880,2015,2,12,9
360,6683,826,2015,2,12,10
361,5770,784,2015,2,13,1
362,7790,906,2015,2,13,2
363,9004,1132,2015,2,13,3
364,11521,1729,2015,2,13,4
365,8399,889,2015,2,13,5
366,6978,859,2015,2,13,6
367,9127,909,2015,2,13,7
368,7790,923,2015,2,13,8
369,9195,866,2015,2,13,9
370,6555,814,2015,2,13,10
371,5889,765,2015,2,14,1
372,7574,877,2015,2,14,2
373,8014,908,2015,2,14,3
374,11793,1769,2015,2,14,4
375,6346,640,2015,2,14,5
376,7960,887,2015,2,14,6
377,9131,1018,2015,2,14,7
378,6492,675,2015,2,14,8
379,9527,907,2015,2,14,9
380,6921,749,2015,2,14,10
381,6059,813,2015,2,16,1
382,4775,584,2015,2,16,2
383,8372,1122,2015,2,16,3
384,11105,1717,2015,2,16,4
385,4824,504,2015,2,16,5
386,7250,878,2015,2,16,6
387,8911,1025,2015,2,16,7
388,4873,536,2015,2,16,8
389,9120,950,2015,2,16,9
390,6747,862,2015,2,16,10
391,5196,723,2015,2,17,1
392,5657,536,2015,2,17,2
393,8367,1046,2015,2,17,3
394,10873,1740,2015,2,17,4
395,5176,511,2015,2,17,5
396,6853,810,2015,2,17,6
397,9080,933,2015,2,17,7
398,5757,558,2015,2,17,8
399,9164,920,2015,2,17,9
400,6854,879,2015,2,17,10
401,5100,661,2015,2,18,1
402,4744,527,2015,2,18,2
403,8470,1150,2015,2,18,3
404,11537,1780,2015,2,18,4
405,5673,587,2015,2,18,5
406,7225,899,2015,2,18,6
407,9477,1133,2015,2,18,7
408,5148,540,2015,2,18,8
409,9382,989,2015,2,18,9
410,6926,892,2015,2,18,10
411,4712,597,2015,2,19,1
412,4784,484,2015,2,19,2
413,7859,985,2015,2,19,3
414,10738,1602,2015,2,19,4
415,6109,673,2015,2,19,5
416,5977,768,2015,2,19,6
417,8438,996,2015,2,19,7
418,6472,845,2015,2,19,8
419,8303,829,2015,2,19,9
420,7698,969,2015,2,19,10
421,4254,570,2015,2,20,1
422,4909,525,2015,2,20,2
423,9043,1081,2015,2,20,3
424,9921,1514,2015,2,20,4
425,5988,568,2015,2,20,5
426,7566,872,2015,2,20,6
427,9303,1078,2015,2,20,7
428,9141,1085,2015,2,20,8
429,9867,919,2015,2,20,9
430,7877,900,2015,2,20,10
431,6073,786,2015,2,21,1
432,7480,957,2015,2,21,2
433,9564,1099,2015,2,21,3
434,11271,1635,2015,2,21,4
435,5945,554,2015,2,21,5
436,8588,972,2015,2,21,6
437,10613,1194,2015,2,21,7
438,7457,875,2015,2,21,8
439,10305,985,2015,2,21,9
440,7901,836,2015,2,21,10
441,6454,877,2015,2,23,1
442,7089,805,2015,2,23,2
443,9334,1203,2015,2,23,3
444,11132,1655,2015,2,23,4
445,6523,638,2015,2,23,5
446,7620,892,2015,2,23,6
447,9203,979,2015,2,23,7
448,7047,829,2015,2,23,8
449,9424,944,2015,2,23,9
450,7287,938,2015,2,23,10
451,6063,790,2015,2,24,1
452,6156,588,2015,2,24,2
453,9260,1089,2015,2,24,3
454,11531,1711,2015,2,24,4
455,5990,523,2015,2,24,5
456,7394,789,2015,2,24,6
457,7183,627,2015,2,24,7
458,5287,510,2015,2,24,8
459,9790,1003,2015,2,24,9
460,8578,1052,2015,2,24,10
461,4971,601,2015,2,25,1
462,4979,532,2015,2,25,2
463,9112,1107,2015,2,25,3
464,12446,1815,2015,2,25,4
465,5322,459,2015,2,25,5
466,7693,838,2015,2,25,6
467,8983,991,2015,2,25,7
468,5281,557,2015,2,25,8
469,9488,960,2015,2,25,9
470,7297,838,2015,2,25,10
471,5986,798,2015,2,26,1
472,7133,882,2015,2,26,2
473,8320,976,2015,2,26,3
474,11317,1702,2015,2,26,4
475,6216,643,2015,2,26,5
476,8276,965,2015,2,26,6
477,9254,1073,2015,2,26,7
478,7122,871,2015,2,26,8
479,7113,697,2015,2,26,9
480,6748,857,2015,2,26,10
481,4925,650,2015,2,27,1
482,3956,520,2015,2,27,2
483,8021,1015,2015,2,27,3
484,9446,1575,2015,2,27,4
485,4028,433,2015,2,27,5
486,6771,855,2015,2,27,6
487,7770,827,2015,2,27,7
488,6013,719,2015,2,27,8
489,8586,871,2015,2,27,9
490,6994,915,2015,2,27,10
491,5548,735,2015,2,28,1
492,5327,526,2015,2,28,2
493,8117,987,2015,2,28,3
494,10535,1633,2015,2,28,4
495,4819,440,2015,2,28,5
496,5697,631,2015,2,28,6
497,7592,701,2015,2,28,7
498,5084,508,2015,2,28,8
499,9145,929,2015,2,28,9
500,6181,751,2015,2,28,10
501,5805,715,2015,3,2,1
502,5356,576,2015,3,2,2
503,9534,1199,2015,3,2,3
504,11423,1722,2015,3,2,4
505,7770,809,2015,3,2,5
506,7729,936,2015,3,2,6
507,9472,1051,2015,3,2,7
508,7453,873,2015,3,2,8
509,9290,845,2015,3,2,9
510,6440,771,2015,3,2,10
511,5634,717,2015,3,3,1
512,7937,876,2015,3,3,2
513,7927,911,2015,3,3,3
514,9574,1472,2015,3,3,4
515,6631,719,2015,3,3,5
516,7564,906,2015,3,3,6
517,8862,958,2015,3,3,7
518,7694,881,2015,3,3,8
519,8018,725,2015,3,3,9
520,6032,684,2015,3,3,10
521,5848,754,2015,3,4,1
522,7783,901,2015,3,4,2
523,7946,957,2015,3,4,3
524,10284,1525,2015,3,4,4
525,7248,776,2015,3,4,5
526,7270,868,2015,3,4,6
527,9367,1018,2015,3,4,7
528,7099,813,2015,3,4,8
529,8271,770,2015,3,4,9
530,6285,728,2015,3,4,10
531,5463,703,2015,3,5,1
532,7755,843,2015,3,5,2
533,8671,965,2015,3,5,3
534,11095,1647,2015,3,5,4
535,4794,454,2015,3,5,5
536,6096,677,2015,3,5,6
537,6633,554,2015,3,5,7
538,5453,524,2015,3,5,8
539,8988,864,2015,3,5,9
540,5902,668,2015,3,5,10
541,5494,663,2015,3,6,1
542,4497,445,2015,3,6,2
543,7798,911,2015,3,6,3
544,10925,1667,2015,3,6,4
545,3780,382,2015,3,6,5
546,5308,598,2015,3,6,6
547,7372,688,2015,3,6,7
548,4776,498,2015,3,6,8
549,8927,871,2015,3,6,9
550,6119,684,2015,3,6,10
551,5988,741,2015,3,7,1
552,5534,576,2015,3,7,2
553,9309,1140,2015,3,7,3
554,11845,1785,2015,3,7,4
555,4408,501,2015,3,7,5
556,5634,644,2015,3,7,6
557,9298,968,2015,3,7,7
558,5071,525,2015,3,7,8
559,9481,934,2015,3,7,9
560,6368,739,2015,3,7,10
561,4529,571,2015,3,9,1
562,4489,484,2015,3,9,2
563,7516,879,2015,3,9,3
564,8993,1385,2015,3,9,4
565,4887,490,2015,3,9,5
566,5888,651,2015,3,9,6
567,9065,1041,2015,3,9,7
568,6539,756,2015,3,9,8
569,8257,741,2015,3,9,9
570,5837,647,2015,3,9,10
571,4603,593,2015,3,10,1
572,7000,775,2015,3,10,2
573,8146,1011,2015,3,10,3
574,9210,1465,2015,3,10,4
575,3718,434,2015,3,10,5
576,5875,702,2015,3,10,6
577,6624,612,2015,3,10,7
578,5397,556,2015,3,10,8
579,8703,824,2015,3,10,9
580,6280,731,2015,3,10,10
581,5932,767,2015,3,11,1
582,7800,915,2015,3,11,2
583,9251,1126,2015,3,11,3
584,11300,1705,2015,3,11,4
585,7720,832,2015,3,11,5
586,7385,911,2015,3,11,6
587,9647,1057,2015,3,11,7
588,7472,870,2015,3,11,8
589,9020,797,2015,3,11,9
590,6291,719,2015,3,11,10
591,5169,651,2015,3,12,1
592,7508,774,2015,3,12,2
593,8014,957,2015,3,12,3
594,10051,1548,2015,3,12,4
595,4203,433,2015,3,12,5
596,5073,577,2015,3,12,6
597,8147,762,2015,3,12,7
598,5245,530,2015,3,12,8
599,8968,864,2015,3,12,9
600,6000,661,2015,3,12,10
601,5783,735,2015,3,13,1
602,7858,874,2015,3,13,2
603,8569,1036,2015,3,13,3
604,11809,1766,2015,3,13,4
605,7885,821,2015,3,13,5
606,6913,802,2015,3,13,6
607,7405,714,2015,3,13,7
608,4799,537,2015,3,13,8
609,8483,797,2015,3,13,9
610,6220,750,2015,3,13,10
611,6343,798,2015,3,14,1
612,8345,891,2015,3,14,2
613,9829,996,2015,3,14,3
614,11530,1713,2015,3,14,4
615,7977,785,2015,3,14,5
616,7791,874,2015,3,14,6
617,10962,1139,2015,3,14,7
618,8773,953,2015,3,14,8
619,9395,790,2015,3,14,9
620,6639,698,2015,3,14,10
621,5765,710,2015,3,16,1
622,4158,507,2015,3,16,2
623,8004,1028,2015,3,16,3
624,10968,1672,2015,3,16,4
625,6359,687,2015,3,16,5
626,7286,881,2015,3,16,6
627,9875,1134,2015,3,16,7
628,7304,847,2015,3,16,8
629,9243,876,2015,3,16,9
630,6473,755,2015,3,16,10
631,5091,645,2015,3,17,1
632,8419,940,2015,3,17,2
633,8725,983,2015,3,17,3
634,10904,1619,2015,3,17,4
635,6184,629,2015,3,17,5
636,6312,706,2015,3,17,6
637,9103,901,2015,3,17,7
638,7694,814,2015,3,17,8
639,8605,765,2015,3,17,9
640,6441,763,2015,3,17,10
641,5954,773,2015,3,18,1
642,7745,845,2015,3,18,2
643,9110,1128,2015,3,18,3
644,13085,1866,2015,3,18,4
645,7442,755,2015,3,18,5
646,7963,972,2015,3,18,6
647,10384,1134,2015,3,18,7
648,7667,839,2015,3,18,8
649,10059,926,2015,3,18,9
650,7026,837,2015,3,18,10
651,4938,569,2015,3,19,1
652,4663,452,2015,3,19,2
653,8920,1024,2015,3,19,3
654,12062,1743,2015,3,19,4
655,4128,399,2015,3,19,5
656,6179,644,2015,3,19,6
657,10272,1117,2015,3,19,7
658,5065,485,2015,3,19,8
659,9857,949,2015,3,19,9
660,6021,629,2015,3,19,10
661,6985,884,2015,3,20,1
662,4611,427,2015,3,20,2
663,10784,1179,2015,3,20,3
664,11590,1643,2015,3,20,4
665,5244,492,2015,3,20,5
666,8341,905,2015,3,20,6
667,10317,1134,2015,3,20,7
668,6718,716,2015,3,20,8
669,10098,938,2015,3,20,9
670,6749,725,2015,3,20,10
671,5683,701,2015,3,21,1
672,4599,565,2015,3,21,2
673,8507,1019,2015,3,21,3
674,10668,1619,2015,3,21,4
675,4042,408,2015,3,21,5
676,8000,927,2015,3,21,6
677,9890,1068,2015,3,21,7
678,6698,739,2015,3,21,8
679,9370,834,2015,3,21,9
680,6801,746,2015,3,21,10
681,6062,777,2015,3,23,1
682,5683,646,2015,3,23,2
683,9467,1202,2015,3,23,3
684,11426,1720,2015,3,23,4
685,6921,704,2015,3,23,5
686,7594,888,2015,3,23,6
687,9862,1100,2015,3,23,7
688,7276,790,2015,3,23,8
689,9736,909,2015,3,23,9
690,7091,864,2015,3,23,10
691,5348,642,2015,3,24,1
692,4043,386,2015,3,24,2
693,6826,770,2015,3,24,3
694,11425,1700,2015,3,24,4
695,3875,349,2015,3,24,5
696,5398,566,2015,3,24,6
697,6794,656,2015,3,24,7
698,5050,502,2015,3,24,8
699,8874,870,2015,3,24,9
700,5991,664,2015,3,24,10
701,4617,559,2015,3,25,1
702,7168,803,2015,3,25,2
703,9610,1116,2015,3,25,3
704,11481,1737,2015,3,25,4
705,7674,768,2015,3,25,5
706,8045,923,2015,3,25,6
707,10728,1191,2015,3,25,7
708,8353,944,2015,3,25,8
709,9495,816,2015,3,25,9
710,6738,726,2015,3,25,10
711,5597,690,2015,3,26,1
712,7632,847,2015,3,26,2
713,8261,986,2015,3,26,3
714,9957,1523,2015,3,26,4
715,7067,745,2015,3,26,5
716,7443,883,2015,3,26,6
717,9522,1058,2015,3,26,7
718,7738,893,2015,3,26,8
719,8386,753,2015,3,26,9
720,6407,713,2015,3,26,10
721,5543,699,2015,3,27,1
722,8009,911,2015,3,27,2
723,8694,1053,2015,3,27,3
724,9536,1491,2015,3,27,4
725,7520,791,2015,3,27,5
726,7153,826,2015,3,27,6
727,9238,962,2015,3,27,7
728,7509,810,2015,3,27,8
729,8554,796,2015,3,27,9
730,6584,766,2015,3,27,10
731,5541,695,2015,3,28,1
732,7889,851,2015,3,28,2
733,9018,1005,2015,3,28,3
734,11029,1615,2015,3,28,4
735,3714,383,2015,3,28,5
736,4957,569,2015,3,28,6
737,7488,689,2015,3,28,7
738,4605,499,2015,3,28,8
739,8406,795,2015,3,28,9
740,6294,720,2015,3,28,10
741,5370,645,2015,3,30,1
742,8014,865,2015,3,30,2
743,8803,966,2015,3,30,3
744,10798,1639,2015,3,30,4
745,4868,502,2015,3,30,5
746,6214,703,2015,3,30,6
747,9706,1044,2015,3,30,7
748,7068,837,2015,3,30,8
749,8303,719,2015,3,30,9
750,6169,665,2015,3,30,10
751,5258,671,2015,3,31,1
752,6834,774,2015,3,31,2
753,7473,915,2015,3,31,3
754,9608,1508,2015,3,31,4
755,6067,713,2015,3,31,5
756,6925,843,2015,3,31,6
757,8798,999,2015,3,31,7
758,6726,808,2015,3,31,8
759,7924,758,2015,3,31,9
760,6038,716,2015,3,31,10
761,5077,668,2015,4,1,1
762,7058,910,2015,4,1,2
763,7595,879,2015,4,1,3
764,10777,1613,2015,4,1,4
765,5400,626,2015,4,1,5
766,6937,842,2015,4,1,6
767,8008,871,2015,4,1,7
768,6873,878,2015,4,1,8
769,7810,738,2015,4,1,9
770,6574,810,2015,4,1,10
771,5714,770,2015,4,2,1
772,7410,895,2015,4,2,2
773,9366,1139,2015,4,2,3
774,12915,1865,2015,4,2,4
775,8068,880,2015,4,2,5
776,8256,1017,2015,4,2,6
777,9348,988,2015,4,2,7
778,8757,1065,2015,4,2,8
779,8776,858,2015,4,2,9
780,8005,954,2015,4,2,10
781,5999,785,2015,4,4,1
782,5075,578,2015,4,4,2
783,9551,1174,2015,4,4,3
784,11551,1753,2015,4,4,4
785,6306,649,2015,4,4,5
786,7729,945,2015,4,4,6
787,9329,1048,2015,4,4,7
788,6739,762,2015,4,4,8
789,9817,963,2015,4,4,9
790,7731,935,2015,4,4,10
791,6095,845,2015,4,7,1
792,6016,538,2015,4,7,2
793,8884,1093,2015,4,7,3
794,10987,1715,2015,4,7,4
795,6115,586,2015,4,7,5
796,6934,792,2015,4,7,6
797,8281,762,2015,4,7,7
798,7570,844,2015,4,7,8
799,8672,876,2015,4,7,9
800,7610,1054,2015,4,7,10
801,5414,715,2015,4,8,1
802,5720,538,2015,4,8,2
803,8077,975,2015,4,8,3
804,10736,1672,2015,4,8,4
805,5152,485,2015,4,8,5
806,5502,644,2015,4,8,6
807,8244,798,2015,4,8,7
808,5205,494,2015,4,8,8
809,9790,1017,2015,4,8,9
810,6514,783,2015,4,8,10
811,6752,843,2015,4,9,1
812,5817,547,2015,4,9,2
813,9703,1104,2015,4,9,3
814,11466,1716,2015,4,9,4
815,5397,487,2015,4,9,5
816,7900,874,2015,4,9,6
817,10120,1131,2015,4,9,7
818,6962,786,2015,4,9,8
819,10510,964,2015,4,9,9
820,7212,788,2015,4,9,10
821,5790,784,2015,4,10,1
822,6849,687,2015,4,10,2
823,8504,1085,2015,4,10,3
824,10813,1710,2015,4,10,4
825,4477,454,2015,4,10,5
826,6688,813,2015,4,10,6
827,8121,765,2015,4,10,7
828,5777,548,2015,4,10,8
829,9599,1007,2015,4,10,9
830,5980,730,2015,4,10,10
831,6074,789,2015,4,11,1
832,8047,984,2015,4,11,2
833,8239,1012,2015,4,11,3
834,11114,1695,2015,4,11,4
835,6705,715,2015,4,11,5
836,7508,903,2015,4,11,6
837,8664,961,2015,4,11,7
838,7159,866,2015,4,11,8
839,8832,837,2015,4,11,9
840,6565,830,2015,4,11,10
841,5417,717,2015,4,13,1
842,7451,843,2015,4,13,2
843,8305,1092,2015,4,13,3
844,9792,1538,2015,4,13,4
845,7002,748,2015,4,13,5
846,6874,799,2015,4,13,6
847,8937,924,2015,4,13,7
848,7427,849,2015,4,13,8
849,8841,884,2015,4,13,9
850,6854,882,2015,4,13,10
851,5695,754,2015,4,14,1
852,4981,509,2015,4,14,2
853,8035,948,2015,4,14,3
854,10199,1525,2015,4,14,4
855,6472,631,2015,4,14,5
856,7228,822,2015,4,14,6
857,9288,1056,2015,4,14,7
858,7523,865,2015,4,14,8
859,9898,939,2015,4,14,9
860,7136,785,2015,4,14,10
