,Sales,Customers,Year,Month,Day,Store
570,8700,1143,2015,3,9,10
571,6298,810,2015,3,10,1
572,8119,818,2015,3,10,2
573,8648,981,2015,3,10,3
574,10760,1517,2015,3,10,4
575,7982,835,2015,3,10,5
576,6417,780,2015,3,10,6
577,9456,885,2015,3,10,7
578,8405,1062,2015,3,10,8
579,7979,667,2015,3,10,9
580,8728,1188,2015,3,10,10
581,5881,768,2015,3,11,1
582,8283,894,2015,3,11,2
583,7246,780,2015,3,11,3
584,9692,1493,2015,3,11,4
585,7070,734,2015,3,11,5
586,6302,794,2015,3,11,6
587,9677,1024,2015,3,11,7
588,7722,942,2015,3,11,8
589,8320,742,2015,3,11,9
590,7268,977,2015,3,11,10
591,5907,702,2015,3,12,1
592,8217,890,2015,3,12,2
593,8215,894,2015,3,12,3
594,11489,1609,2015,3,12,4
595,7642,725,2015,3,12,5
596,5662,691,2015,3,12,6
597,9117,833,2015,3,12,7
598,8735,1107,2015,3,12,8
599,8044,687,2015,3,12,9
600,8593,1149,2015,3,12,10
601,5581,728,2015,3,13,1
602,8129,797,2015,3,13,2
603,7951,908,2015,3,13,3
604,11031,1588,2015,3,13,4
605,7459,767,2015,3,13,5
606,6531,807,2015,3,13,6
607,9551,939,2015,3,13,7
608,8643,1045,2015,3,13,8
609,8544,746,2015,3,13,9
610,7350,1020,2015,3,13,10
611,6087,752,2015,3,14,1
612,7619,807,2015,3,14,2
613,6956,676,2015,3,14,3
614,8604,1280,2015,3,14,4
615,7245,675,2015,3,14,5
616,5879,715,2015,3,14,6
617,9250,1004,2015,3,14,7
618,8535,1137,2015,3,14,8
619,7657,722,2015,3,14,9
620,10685,1450,2015,3,14,10
621,6342,818,2015,3,16,1
622,8838,944,2015,3,16,2
623,8597,943,2015,3,16,3
624,11357,1620,2015,3,16,4
625,8408,856,2015,3,16,5
626,6784,833,2015,3,16,6
627,9705,968,2015,3,16,7
628,7209,863,2015,3,16,8
629,8540,757,2015,3,16,9
630,7632,1130,2015,3,16,10
631,5769,733,2015,3,17,1
632,7936,816,2015,3,17,2
633,7024,739,2015,3,17,3
634,7875,1235,2015,3,17,4
635,7128,700,2015,3,17,5
636,5640,707,2015,3,17,6
637,8547,872,2015,3,17,7
638,7937,1032,2015,3,17,8
639,7837,652,2015,3,17,9
640,8700,1236,2015,3,17,10
641,5515,681,2015,3,18,1
642,8250,887,2015,3,18,2
643,8087,944,2015,3,18,3
644,11413,1584,2015,3,18,4
645,7443,758,2015,3,18,5
646,6772,834,2015,3,18,6
647,9496,1003,2015,3,18,7
648,8495,1067,2015,3,18,8
649,9047,763,2015,3,18,9
650,8945,1255,2015,3,18,10
651,5256,646,2015,3,19,1
652,8065,927,2015,3,19,2
653,7196,726,2015,3,19,3
654,10057,1482,2015,3,19,4
655,7224,680,2015,3,19,5
656,5317,650,2015,3,19,6
657,9185,965,2015,3,19,7
658,7514,963,2015,3,19,8
659,7924,704,2015,3,19,9
660,7510,971,2015,3,19,10
661,6006,769,2015,3,20,1
662,8301,956,2015,3,20,2
663,8011,815,2015,3,20,3
664,10051,1400,2015,3,20,4
665,7638,745,2015,3,20,5
666,6058,693,2015,3,20,6
667,10035,1107,2015,3,20,7
668,7924,968,2015,3,20,8
669,7843,688,2015,3,20,9
670,8952,1163,2015,3,20,10
671,5909,725,2015,3,21,1
672,8406,966,2015,3,21,2
673,6501,687,2015,3,21,3
674,10086,1470,2015,3,21,4
675,6856,713,2015,3,21,5
676,5716,719,2015,3,21,6
677,8972,984,2015,3,21,7
678,7012,889,2015,3,21,8
679,7280,643,2015,3,21,9
680,6350,847,2015,3,21,10
681,6134,756,2015,3,23,1
682,7932,825,2015,3,23,2
683,7728,912,2015,3,23,3
684,9213,1400,2015,3,23,4
685,7695,824,2015,3,23,5
686,6210,767,2015,3,23,6
687,8574,868,2015,3,23,7
688,8448,1106,2015,3,23,8
689,6905,661,2015,3,23,9
690,8328,1214,2015,3,23,10
691,5514,694,2015,3,24,1
692,7051,746,2015,3,24,2
693,6688,665,2015,3,24,3
694,8572,1332,2015,3,24,4
695,7024,666,2015,3,24,5
696,5795,730,2015,3,24,6
697,9238,987,2015,3,24,7
698,8288,1103,2015,3,24,8
699,7634,698,2015,3,24,9
700,9357,1240,2015,3,24,10
701,6447,811,2015,3,25,1
702,8244,936,2015,3,25,2
703,7715,796,2015,3,25,3
704,10320,1468,2015,3,25,4
705,7355,719,2015,3,25,5
706,5849,692,2015,3,25,6
707,9151,975,2015,3,25,7
708,7709,1002,2015,3,25,8
709,7657,694,2015,3,25,9
710,7835,1051,2015,3,25,10
711,6218,802,2015,3,26,1
712,8337,919,2015,3,26,2
713,7173,762,2015,3,26,3
714,9086,1391,2015,3,26,4
715,7234,757,2015,3,26,5
716,5834,705,2015,3,26,6
717,8577,912,2015,3,26,7
718,8453,1109,2015,3,26,8
719,7193,663,2015,3,26,9
720,8123,1114,2015,3,26,10
721,6328,784,2015,3,27,1
722,8385,864,2015,3,27,2
723,8213,917,2015,3,27,3
724,10370,1512,2015,3,27,4
725,7991,857,2015,3,27,5
726,6485,787,2015,3,27,6
727,8812,860,2015,3,27,7
728,8625,1115,2015,3,27,8
729,7499,663,2015,3,27,9
730,8165,1169,2015,3,27,10
731,5457,683,2015,3,28,1
732,7846,837,2015,3,28,2
733,6521,651,2015,3,28,3
734,9228,1416,2015,3,28,4
735,7096,671,2015,3,28,5
736,5755,746,2015,3,28,6
737,7313,732,2015,3,28,7
738,7886,1078,2015,3,28,8
739,6956,656,2015,3,28,9
740,9027,1296,2015,3,28,10
741,5252,636,2015,3,30,1
742,7692,903,2015,3,30,2
743,6372,669,2015,3,30,3
744,9412,1363,2015,3,30,4
745,7165,709,2015,3,30,5
746,6048,751,2015,3,30,6
747,9571,1080,2015,3,30,7
748,8373,1094,2015,3,30,8
749,7514,692,2015,3,30,9
750,9087,1225,2015,3,30,10
751,5980,768,2015,3,31,1
752,8344,939,2015,3,31,2
753,6687,728,2015,3,31,3
754,8584,1313,2015,3,31,4
755,7669,779,2015,3,31,5
756,6112,755,2015,3,31,6
757,8524,876,2015,3,31,7
758,7039,898,2015,3,31,8
759,7144,687,2015,3,31,9
760,7144,1068,2015,3,31,10
761,5946,777,2015,4,1,1
762,7573,896,2015,4,1,2
763,6012,685,2015,4,1,3
764,8275,1325,2015,4,1,4
765,7156,729,2015,4,1,5
766,5697,719,2015,4,1,6
767,8582,970,2015,4,1,7
768,7475,989,2015,4,1,8
769,7667,695,2015,4,1,9
770,7251,990,2015,4,1,10
771,5734,761,2015,4,2,1
772,7618,937,2015,4,2,2
773,7328,824,2015,4,2,3
774,8478,1319,2015,4,2,4
775,7404,777,2015,4,2,5
776,5787,746,2015,4,2,6
777,8388,965,2015,4,2,7
778,8249,1111,2015,4,2,8
779,7486,704,2015,4,2,9
780,8447,1255,2015,4,2,10
781,5392,720,2015,4,4,1
782,7321,881,2015,4,4,2
783,6832,748,2015,4,4,3
784,7971,1264,2015,4,4,4
785,7366,761,2015,4,4,5
786,5732,751,2015,4,4,6
787,8125,885,2015,4,4,7
788,8446,1182,2015,4,4,8
789,7459,716,2015,4,4,9
790,7785,1071,2015,4,4,10
791,5272,708,2015,4,7,1
792,7210,780,2015,4,7,2
793,6384,694,2015,4,7,3
794,7064,1107,2015,4,7,4
795,7247,744,2015,4,7,5
796,5050,696,2015,4,7,6
797,8149,849,2015,4,7,7
798,7997,1082,2015,4,7,8
799,7302,692,2015,4,7,9
800,6550,961,2015,4,7,10
801,4955,680,2015,4,8,1
802,7108,746,2015,4,8,2
803,6399,690,2015,4,8,3
804,8651,1334,2015,4,8,4
805,6553,623,2015,4,8,5
806,4837,682,2015,4,8,6
807,8055,830,2015,4,8,7
808,7043,948,2015,4,8,8
809,7364,692,2015,4,8,9
810,8508,1275,2015,4,8,10
811,5068,693,2015,4,9,1
812,7260,857,2015,4,9,2
813,6756,749,2015,4,9,3
814,9030,1290,2015,4,9,4
815,7276,728,2015,4,9,5
816,5308,725,2015,4,9,6
817,9893,1145,2015,4,9,7
818,7954,1073,2015,4,9,8
819,7462,671,2015,4,9,9
820,8272,1085,2015,4,9,10
821,5762,788,2015,4,10,1
822,7357,735,2015,4,10,2
823,6866,712,2015,4,10,3
824,8368,1219,2015,4,10,4
825,7552,795,2015,4,10,5
826,5457,743,2015,4,10,6
827,8464,837,2015,4,10,7
828,9087,1187,2015,4,10,8
829,7445,670,2015,4,10,9
830,8217,1218,2015,4,10,10
831,5397,711,2015,4,11,1
832,7326,809,2015,4,11,2
833,6759,763,2015,4,11,3
834,8846,1353,2015,4,11,4
835,7149,750,2015,4,11,5
836,5894,755,2015,4,11,6
837,8661,962,2015,4,11,7
838,8938,1211,2015,4,11,8
839,8128,759,2015,4,11,9
840,8425,1199,2015,4,11,10
841,5960,797,2015,4,13,1
842,7736,869,2015,4,13,2
843,6875,781,2015,4,13,3
844,8611,1395,2015,4,13,4
845,7678,836,2015,4,13,5
846,5251,712,2015,4,13,6
847,8557,912,2015,4,13,7
848,7746,998,2015,4,13,8
849,7878,725,2015,4,13,9
850,7741,1185,2015,4,13,10
851,5121,708,2015,4,14,1
852,7717,901,2015,4,14,2
853,6927,781,2015,4,14,3
854,9639,1424,2015,4,14,4
855,6883,678,2015,4,14,5
856,5424,711,2015,4,14,6
